CustomerID,OrderMonth,MonthlyOrderTotal
15407,2011-05,164.86
15407,2011-06,410.87
15407,2011-11,306.01
15408,2011-03,267.18
15410,2011-03,382.6
15410,2011-04,456.2
15410,2011-05,962.09
15410,2011-06,561.04
15410,2011-08,340.74
15410,2011-09,748.17
15411,2011-06,156.4
15411,2011-08,225.81
15411,2011-09,609.05
15411,2011-10,-12.5
15411,2011-11,357.67
15412,2011-06,190.53
15414,2011-04,36.2
15414,2011-11,738.7
15415,2011-01,559.61
15416,2011-03,1375.24
15416,2011-04,899.19
15416,2011-07,859.95
15416,2011-10,839.99
15417,2011-09,508.8
15419,2011-11,135.86
15421,2011-02,295.06
15421,2011-05,444.3
15421,2011-10,211.0
15422,2011-01,97.7
15423,2011-11,43.5
15424,2011-03,383.34
15426,2010-12,377.62
15426,2011-03,251.56
15426,2011-11,757.4
15427,2011-10,359.49
15427,2011-11,1071.05
15428,2011-11,93.78
15429,2011-09,210.61
15429,2011-11,154.29
15432,2011-11,171.19
15433,2011-03,372.64
15433,2011-05,160.66
15433,2011-09,-115.43
15434,2011-05,262.96
15434,2011-08,280.32
15434,2011-11,303.3
15434,2011-12,150.9
15435,2011-11,149.29
15436,2011-04,484.1
15436,2011-10,352.45
15436,2011-11,231.2
15437,2011-03,200.16
15438,2011-07,156.58
15440,2011-05,125.8
15440,2011-07,111.86
15440,2011-10,146.02
15442,2011-04,594.0
15443,2011-01,437.71
15443,2011-08,247.09
15443,2011-09,344.79
15443,2011-10,611.04
15443,2011-11,1172.83
15443,2011-12,375.38
15444,2011-10,335.85
15444,2011-11,1075.36
15445,2011-03,113.5
15447,2011-01,155.17
15448,2011-01,494.64
15449,2011-03,345.92
15449,2011-04,-1.65
15449,2011-06,301.78
15449,2011-09,-1.65
15449,2011-11,326.82
15450,2011-11,429.84
15452,2011-03,237.0
15452,2011-09,166.08
15452,2011-11,125.4
15453,2011-06,339.38
15453,2011-07,139.98
15453,2011-09,221.84
15453,2011-10,186.96
15453,2011-11,348.33
15453,2011-12,135.28
15454,2010-12,179.1
15456,2010-12,231.22
15456,2011-03,203.37
15457,2011-03,237.07
15458,2011-11,161.64
15460,2010-12,214.26
15462,2011-06,105.0
15462,2011-07,64.8
15462,2011-09,64.8
15463,2011-11,126.14
15464,2011-01,1044.65
15465,2010-12,867.85
15465,2011-01,784.35
15465,2011-02,891.36
15465,2011-03,920.4
15465,2011-04,1378.35
15465,2011-06,189.05
15465,2011-07,639.62
15465,2011-09,338.5
15465,2011-10,149.1
15465,2011-11,786.44
15466,2011-09,334.53
15467,2011-07,402.56
15467,2011-11,109.32
15468,2010-12,-1.25
15468,2011-10,447.66
15468,2011-11,-7.95
15469,2011-08,290.2
15469,2011-10,214.3
15471,2011-12,454.48
15472,2011-08,371.56
15473,2011-10,751.2
15473,2011-11,714.0
15475,2011-09,454.11
15478,2011-10,1399.92
15480,2011-08,905.5
15482,2010-12,548.44
15482,2011-04,713.8
15482,2011-06,666.06
15482,2011-10,400.0
15482,2011-11,4065.22
15483,2011-03,110.95
15483,2011-07,114.31
15484,2011-09,1632.62
15484,2011-10,394.16
15484,2011-11,858.18
15484,2011-12,674.25
15485,2010-12,939.59
15485,2011-01,328.54
15485,2011-11,1296.37
15488,2011-09,91.32
15489,2011-05,348.26
15489,2011-10,442.64
15489,2011-11,299.13
15491,2011-04,1022.45
15491,2011-05,622.47
15491,2011-06,755.79
15491,2011-08,390.98
15491,2011-09,299.16
15492,2011-09,487.74
15492,2011-11,171.72
15493,2011-03,502.16
15493,2011-04,404.54
15493,2011-07,345.7
15493,2011-11,666.46
15494,2011-08,1119.88
15494,2011-11,160.7
15497,2011-01,968.1
15497,2011-11,291.6
15498,2010-12,695.72
15498,2011-01,2527.92
15498,2011-03,1150.92
15498,2011-04,344.4
15498,2011-05,826.85
15498,2011-06,2125.55
15498,2011-08,915.74
15498,2011-09,1021.78
15498,2011-10,1484.67
15498,2011-11,662.66
15498,2011-12,640.25
15500,2011-09,406.02
15500,2011-11,459.28
15500,2011-12,266.26
15502,2010-12,544.0
15502,2011-03,1675.91
15502,2011-06,-18.29
15502,2011-08,159.12
15502,2011-09,320.5
15502,2011-10,3155.95
15502,2011-11,-295.73
15503,2010-12,141.04
15504,2011-09,52.83
15505,2011-07,944.16
15505,2011-08,1146.98
15505,2011-09,625.02
15505,2011-10,780.98
15506,2011-07,208.77
15506,2011-10,298.46
15506,2011-11,464.85
15507,2011-06,475.86
15508,2011-04,518.47
15508,2011-05,110.64
15508,2011-06,371.16
15510,2011-01,250.0
15511,2011-09,202.9
15511,2011-10,302.9
15511,2011-11,394.73
15512,2010-12,101.2
15512,2011-07,19.8
15513,2010-12,1313.5
15513,2011-01,1100.76
15513,2011-02,-152.64
15513,2011-03,2104.5
15513,2011-05,1550.7
15513,2011-06,1025.34
15513,2011-07,1611.11
15513,2011-08,222.96
15513,2011-09,2416.07
15513,2011-10,2520.28
15513,2011-11,807.5
15514,2010-12,708.44
15514,2011-03,292.03
15514,2011-04,385.2
15514,2011-11,1521.78
15516,2011-10,62.43
15517,2011-04,267.03
15518,2011-01,604.3
15518,2011-05,355.22
15518,2011-07,393.61
15518,2011-08,220.17
15518,2011-10,317.69
15520,2011-12,343.5
15521,2011-03,475.69
15521,2011-04,505.0
15521,2011-05,562.09
15521,2011-07,449.2
15521,2011-09,0.0
15521,2011-10,673.42
15521,2011-11,-90.75
15522,2011-09,259.05
15522,2011-11,138.94
15523,2011-09,412.01
15524,2011-11,440.0
15525,2010-12,274.93
15525,2011-11,193.76
15525,2011-12,250.78
15526,2011-11,148.44
15527,2010-12,221.4
15527,2011-01,358.9
15527,2011-05,319.74
15527,2011-06,247.25
15527,2011-07,166.65
15527,2011-09,277.55
15527,2011-11,756.08
15528,2011-03,229.33
15529,2010-12,321.46
15529,2011-01,249.43
15529,2011-03,747.39
15529,2011-04,198.91
15529,2011-05,413.37
15529,2011-07,456.67
15529,2011-09,811.24
15529,2011-10,414.57
15529,2011-11,322.11
15530,2011-04,548.09
15530,2011-06,437.75
15530,2011-07,177.85
15530,2011-11,333.62
15531,2011-11,1495.06
15531,2011-12,477.33
15532,2010-12,353.8
15532,2011-06,476.99
15532,2011-07,319.85
15532,2011-11,350.24
15533,2011-09,501.34
15533,2011-11,245.58
15535,2010-12,-25.5
15535,2011-01,208.04
15535,2011-04,118.85
15535,2011-06,125.01
15537,2011-06,110.92
15539,2011-12,538.46
15540,2011-11,213.3
15541,2011-08,85.13
15543,2011-02,127.86
15544,2010-12,354.54
15544,2011-02,844.58
15544,2011-05,560.35
15544,2011-06,318.02
15544,2011-07,368.51
15544,2011-08,324.72
15544,2011-11,774.34
15544,2011-12,-2.55
15545,2010-12,135.33
15545,2011-10,153.64
15547,2010-12,767.37
15547,2011-01,238.67
15547,2011-02,407.79
15547,2011-03,281.21
15547,2011-04,280.66
15547,2011-05,407.43
15547,2011-08,362.03
15547,2011-09,954.02
15547,2011-10,692.76
15547,2011-12,518.66
15549,2011-01,892.8
15549,2011-07,689.58
15549,2011-09,61.58
15550,2011-02,137.9
15550,2011-06,141.14
15550,2011-08,154.24
15550,2011-12,142.35
15551,2011-11,436.06
15552,2011-05,90.12
15553,2011-10,428.93
15554,2011-03,217.2
15555,2010-12,984.72
15555,2011-04,281.46
15555,2011-05,353.69
15555,2011-06,462.24
15555,2011-07,431.97
15555,2011-08,264.73
15555,2011-09,343.03
15555,2011-10,428.59
15555,2011-11,1197.46
15556,2011-11,279.77
15557,2011-11,468.91
15561,2011-05,265.75
15561,2011-07,183.92
15561,2011-09,-77.85
15561,2011-11,350.92
15562,2010-12,134.55
15563,2010-12,270.19
15563,2011-05,465.43
15563,2011-11,595.22
15563,2011-12,-11.15
15565,2011-09,88.8
15565,2011-10,84.36
15567,2011-11,186.01
15568,2011-09,228.31
15568,2011-10,194.21
15568,2011-12,335.77
15569,2011-01,288.5
15569,2011-07,597.61
15569,2011-08,489.6
15570,2010-12,1047.94
15570,2011-01,487.7
15570,2011-02,376.2
15570,2011-04,294.04
15570,2011-05,247.29
15570,2011-07,301.26
15570,2011-11,1303.44
15570,2011-12,35.4
15571,2011-09,202.35
15571,2011-11,448.08
15572,2011-03,445.91
15572,2011-04,427.63
15572,2011-08,679.25
15572,2011-11,785.65
15572,2011-12,194.98
15573,2011-09,404.09
15573,2011-11,187.1
15574,2010-12,563.54
15574,2011-06,112.1
15576,2011-11,921.37
15577,2011-02,29.65
15577,2011-07,229.23
15578,2011-06,127.1
15579,2011-01,195.35
15579,2011-10,132.25
15581,2010-12,323.86
15581,2011-03,91.54
15581,2011-04,215.36
15581,2011-06,18.88
15581,2011-07,67.79
15581,2011-08,2708.34
15582,2011-05,303.61
15582,2011-08,237.9
15582,2011-11,141.4
15584,2011-06,150.4
15584,2011-09,138.03
15584,2011-10,288.37
15584,2011-11,141.56
15585,2011-06,455.3
15587,2010-12,344.88
15587,2011-07,111.96
15587,2011-09,344.88
15587,2011-10,111.96
15589,2011-02,184.95
15589,2011-03,293.58
15589,2011-04,-21.95
15590,2011-02,-30.19
15592,2011-10,388.58
15593,2011-09,199.8
15594,2011-04,263.66
15594,2011-09,1238.52
15594,2011-11,265.35
15596,2010-12,402.32
15596,2011-01,372.2
15596,2011-03,276.53
15596,2011-05,275.39
15596,2011-08,16.9
15597,2011-11,315.72
15598,2011-10,238.18
15598,2011-11,-2.5
15599,2011-05,448.83
15599,2011-11,312.91
15601,2010-12,1236.45
15601,2011-01,1433.83
15601,2011-02,1112.72
15601,2011-04,266.85
15601,2011-05,691.54
15601,2011-06,374.81
15601,2011-08,462.06
15601,2011-09,207.56
15601,2011-10,781.14
15601,2011-11,178.4
15602,2010-12,86.8
15602,2011-01,129.21
15602,2011-02,-12.75
15602,2011-05,138.2
15602,2011-08,-12.75
15602,2011-09,402.24
15602,2011-11,171.84
15602,2011-12,180.84
15603,2011-09,48.48
15604,2011-10,216.39
15605,2010-12,194.85
15605,2011-02,182.75
15605,2011-04,312.58
15605,2011-09,204.6
15605,2011-11,303.45
15606,2011-01,305.6
15606,2011-02,609.27
15606,2011-03,590.6
15606,2011-05,320.88
15606,2011-06,309.81
15606,2011-08,303.22
15606,2011-10,-16.74
15607,2011-01,104.76
15608,2011-08,285.68
15608,2011-10,685.6
15608,2011-11,122.4
15609,2011-06,270.03
15610,2011-10,112.46
15611,2011-01,104.25
15611,2011-03,211.35
15611,2011-06,215.17
15611,2011-08,400.47
15611,2011-09,148.7
15611,2011-10,237.34
15611,2011-11,251.11
15612,2011-10,69.65
15612,2011-11,125.5
15615,2010-12,1081.19
15615,2011-01,643.6
15615,2011-02,710.31
15615,2011-03,523.03
15615,2011-04,841.42
15615,2011-05,908.31
15615,2011-06,1162.12
15615,2011-07,-8.5
15615,2011-08,1466.67
15615,2011-10,1205.51
15615,2011-11,1826.38
15618,2011-07,222.83
15618,2011-09,166.39
15618,2011-11,357.81
15619,2011-11,336.4
15620,2010-12,424.49
15620,2011-05,429.57
15620,2011-10,670.34
15621,2011-11,966.0
15621,2011-12,192.77
15622,2011-03,557.55
15622,2011-04,1607.3
15622,2011-05,341.9
15622,2011-06,-5.75
15622,2011-09,723.53
15622,2011-10,381.95
15622,2011-12,-381.95
15623,2011-07,301.03
15624,2011-03,183.9
15624,2011-05,127.5
15624,2011-07,208.63
15624,2011-08,68.1
15625,2011-04,695.33
15625,2011-06,233.69
15625,2011-08,575.54
15626,2011-01,281.88
15626,2011-09,393.92
15628,2010-12,319.18
15628,2011-03,371.83
15628,2011-06,314.11
15628,2011-08,303.83
15628,2011-09,311.85
15628,2011-10,737.96
15628,2011-11,303.93
15628,2011-12,202.95
15630,2011-05,390.91
15630,2011-10,789.49
15632,2011-03,695.23
15632,2011-04,531.37
15632,2011-06,314.16
15632,2011-07,385.57
15632,2011-08,409.61
15632,2011-10,505.02
15632,2011-11,306.35
15634,2011-11,243.55
15636,2011-03,306.7
15636,2011-09,418.06
15637,2011-10,223.36
15638,2011-02,-94.0
15639,2011-07,425.32
15640,2010-12,2711.74
15640,2011-01,602.44
15640,2011-02,941.5
15640,2011-04,1420.58
15640,2011-06,1008.61
15640,2011-07,649.46
15640,2011-08,1423.04
15640,2011-09,524.26
15640,2011-11,1868.63
15640,2011-12,1186.48
15641,2010-12,308.37
15641,2011-03,997.01
15641,2011-08,581.82
15643,2011-03,337.1
15643,2011-06,310.3
15644,2011-03,423.19
15644,2011-06,380.35
15645,2011-11,612.01
15646,2010-12,189.8
15646,2011-04,127.74
15646,2011-07,107.6
15648,2011-03,245.3
15648,2011-04,-3.75
15648,2011-05,340.5
15649,2010-12,510.0
15649,2011-01,306.0
15651,2011-03,227.32
15651,2011-11,418.98
15652,2011-09,337.74
15653,2011-08,48.0
15653,2011-09,829.44
15654,2011-11,922.53
15655,2011-04,511.32
15656,2011-02,242.95
15656,2011-05,63.91
15656,2011-06,256.77
15656,2011-10,184.87
15657,2011-11,30.0
15658,2010-12,306.2
15658,2011-01,-22.7
15658,2011-02,248.95
15658,2011-03,0.0
15658,2011-05,418.95
15658,2011-06,7.5
15659,2011-10,306.45
15660,2010-12,209.3
15660,2011-03,155.0
15660,2011-05,329.62
15660,2011-07,145.32
15660,2011-08,-3.75
15660,2011-09,372.16
15660,2011-11,344.36
15661,2011-01,309.8
15663,2011-08,138.14
15664,2010-12,-27.8
15664,2011-10,386.43
15665,2011-04,1456.42
15665,2011-06,765.79
15667,2011-10,301.32
15668,2011-05,76.32
15669,2011-03,198.8
15669,2011-06,229.29
15669,2011-08,130.8
15669,2011-10,118.8
15670,2011-02,173.05
15671,2011-03,640.17
15671,2011-04,375.96
15671,2011-08,296.72
15671,2011-09,638.4
15671,2011-11,684.24
15673,2011-01,880.26
15673,2011-05,815.78
15673,2011-07,318.66
15673,2011-09,711.53
15674,2011-03,355.12
15674,2011-04,-12.75
15674,2011-05,334.71
15674,2011-09,1066.94
15675,2011-03,45.0
15675,2011-07,180.39
15675,2011-09,98.3
15676,2011-03,897.8
15676,2011-05,-20.4
15676,2011-11,2446.69
15677,2011-10,657.23
15678,2011-10,352.7
15679,2011-06,178.22
15679,2011-07,82.04
15679,2011-11,521.02
15680,2010-12,478.89
15680,2011-10,542.82
15680,2011-11,311.97
15681,2011-03,345.68
15681,2011-06,357.54
15681,2011-11,243.14
15683,2011-08,193.75
15687,2011-01,353.5
15687,2011-02,669.1
15687,2011-03,369.9
15687,2011-06,275.35
15687,2011-10,561.73
15687,2011-11,500.33
15687,2011-12,251.59
15689,2010-12,103.5
15689,2011-08,150.6
15690,2011-08,111.0
15690,2011-12,128.76
15691,2011-04,136.8
15692,2011-11,191.04
15694,2010-12,847.33
15694,2011-01,397.79
15694,2011-02,-55.8
15694,2011-03,584.76
15694,2011-04,365.4
15694,2011-05,481.7
15694,2011-06,628.8
15694,2011-10,1410.26
15694,2011-11,891.68
15694,2011-12,871.68
15695,2011-03,409.98
15696,2011-01,777.51
15696,2011-03,539.95
15696,2011-04,-74.15
15696,2011-05,299.59
15696,2011-09,374.0
15696,2011-11,702.21
15699,2011-11,309.65
15700,2011-06,664.03
15701,2011-08,853.9
15701,2011-09,111.07
15701,2011-10,245.09
15701,2011-12,318.94
15703,2011-03,211.5
15704,2011-05,938.85
15704,2011-06,568.47
15704,2011-07,786.3
15705,2011-05,143.1
15706,2011-08,447.1
15706,2011-09,396.31
15706,2011-10,158.4
15707,2011-09,158.88
15707,2011-10,465.45
15707,2011-11,292.65
15708,2010-12,308.97
15708,2011-01,603.52
15708,2011-02,592.55
15708,2011-05,435.95
15708,2011-07,613.83
15708,2011-10,645.91
15709,2011-03,133.25
15712,2011-02,299.8
15712,2011-06,158.85
15712,2011-08,307.66
15712,2011-09,99.6
15712,2011-11,206.45
15713,2010-12,161.2
15713,2011-07,185.55
15714,2011-09,132.48
15714,2011-11,197.55
15716,2010-12,529.4
15716,2011-03,115.26
15716,2011-05,240.08
15716,2011-07,216.37
15717,2011-04,150.3
15719,2011-01,433.04
15719,2011-02,426.01
15719,2011-03,510.45
15719,2011-04,336.38
15719,2011-05,722.99
15719,2011-06,342.15
15719,2011-07,431.6
15719,2011-08,342.53
15719,2011-09,515.17
15719,2011-10,354.16
15719,2011-11,613.94
15720,2011-11,598.73
15721,2011-11,471.4
15722,2011-02,324.05
15722,2011-06,393.9
15722,2011-08,654.15
15722,2011-11,797.76
15723,2010-12,190.7
15724,2011-02,103.65
15724,2011-03,-5.95
15724,2011-05,114.6
15725,2011-11,415.25
15727,2010-12,1516.95
15727,2011-01,554.75
15727,2011-04,784.45
15727,2011-05,374.82
15727,2011-07,470.95
15727,2011-08,887.47
15727,2011-11,569.67
15728,2011-10,-134.8
15729,2011-05,62.0
15730,2011-05,454.93
15730,2011-09,309.79
15730,2011-10,343.66
15732,2010-12,138.1
15732,2011-05,156.02
15733,2011-03,162.3
15734,2011-05,578.65
15734,2011-08,760.8
15737,2011-04,469.28
15737,2011-06,187.85
15737,2011-07,168.2
15737,2011-09,172.27
15737,2011-11,123.61
15738,2010-12,326.7
15738,2011-01,621.57
15738,2011-02,320.72
15738,2011-03,712.45
15738,2011-04,291.9
15738,2011-05,316.05
15738,2011-06,316.02
15738,2011-07,302.2
15738,2011-08,327.15
15738,2011-09,295.04
15738,2011-10,642.07
15738,2011-11,316.9
15739,2011-10,449.12
15740,2011-10,154.88
15743,2011-06,322.55
15743,2011-08,111.5
15743,2011-11,341.91
15744,2011-09,34.8
15745,2011-04,302.85
15745,2011-09,304.9
15745,2011-10,-8.85
15745,2011-11,486.84
15745,2011-12,-14.5
15746,2011-07,182.96
15747,2011-06,242.65
15747,2011-08,282.72
15747,2011-11,421.27
15748,2011-10,144.36
15749,2011-01,22998.4
15749,2011-04,-1462.5
15750,2010-12,326.27
15750,2011-03,270.4
15750,2011-06,497.26
15750,2011-09,507.29
15750,2011-11,507.19
15750,2011-12,340.39
15752,2010-12,259.65
15752,2011-03,379.25
15752,2011-04,403.78
15752,2011-07,240.1
15752,2011-08,330.07
15752,2011-09,472.07
15752,2011-10,533.23
15753,2011-02,79.2
15754,2011-04,91.8
15754,2011-09,211.62
15754,2011-10,152.25
15755,2011-02,314.68
15755,2011-04,306.05
15755,2011-08,524.1
15755,2011-09,913.79
15755,2011-11,287.51
15755,2011-12,-27.25
15756,2011-04,123.59
15756,2011-05,120.58
15756,2011-07,115.72
15756,2011-10,168.12
15757,2011-05,261.36
15757,2011-10,453.06
15758,2011-11,205.25
15759,2010-12,97.24
15759,2011-02,87.8
15759,2011-05,68.0
15762,2011-09,315.31
15762,2011-10,268.44
15763,2011-09,484.24
15763,2011-11,564.43
15764,2011-03,1120.93
15764,2011-06,573.59
15764,2011-08,1555.2
15764,2011-09,-4.25
15766,2011-10,315.06
15768,2011-04,354.35
15768,2011-05,84.8
15768,2011-08,142.68
15769,2010-12,91.8
15769,2011-01,5544.48
15769,2011-02,4552.8
15769,2011-03,12992.4
15769,2011-04,1342.44
15769,2011-05,3365.8
15769,2011-06,2876.0
15769,2011-07,2430.0
15769,2011-08,8489.0
15769,2011-09,-73.0
15769,2011-10,4833.0
15769,2011-11,1975.0
15769,2011-12,3404.0
15773,2011-12,635.68
15774,2011-10,270.8
15775,2011-04,104.9
15776,2011-07,241.62
15777,2010-12,340.05
15777,2011-01,387.6
15777,2011-04,293.96
15780,2010-12,177.15
15780,2011-04,225.61
15780,2011-06,72.52
15781,2011-02,83.35
15781,2011-07,116.05
15781,2011-11,134.16
15782,2011-09,1638.34
15782,2011-10,505.2
15782,2011-11,450.4
15783,2011-11,246.3
15785,2011-02,928.58
15785,2011-03,-10.95
15785,2011-05,401.82
15785,2011-06,-0.83
15785,2011-07,335.43
15785,2011-11,649.7
15786,2011-08,3080.44
15786,2011-10,1740.56
15787,2011-10,479.1
15787,2011-11,454.16
15789,2010-12,351.3
15790,2011-11,218.75
15791,2011-05,1223.24
15791,2011-06,-8.25
15791,2011-10,389.45
15793,2011-03,306.64
15793,2011-10,305.36
15793,2011-11,336.96
15795,2011-07,610.01
15796,2011-02,340.97
15796,2011-05,629.92
15796,2011-06,231.13
15796,2011-08,325.8
15796,2011-09,311.99
15796,2011-11,376.2
15796,2011-12,447.65
15797,2011-01,15.0
15797,2011-02,1495.2
15797,2011-05,330.0
15797,2011-08,367.2
15799,2011-01,320.22
15799,2011-06,161.02
15799,2011-09,402.9
15800,2011-04,244.5
15800,2011-08,452.39
15801,2011-08,137.22
15801,2011-10,904.97
15802,2011-07,-451.42
15803,2011-10,415.82
15804,2011-05,525.36
15804,2011-06,600.03
15804,2011-07,519.04
15804,2011-08,177.48
15804,2011-09,782.25
15804,2011-10,223.22
15804,2011-11,692.12
15804,2011-12,329.05
15805,2010-12,370.8
15805,2011-02,553.76
15805,2011-04,1170.36
15805,2011-05,385.81
15805,2011-06,470.57
15805,2011-08,550.75
15805,2011-10,1378.16
15805,2011-11,531.66
15806,2011-03,300.36
15806,2011-07,221.52
15806,2011-10,262.7
15807,2011-09,635.6
15807,2011-10,268.3
15808,2010-12,2171.25
15808,2011-01,733.92
15808,2011-02,735.9
15809,2011-02,198.8
15809,2011-03,63.42
15809,2011-05,121.09
15809,2011-06,15.9
15809,2011-11,0.0
15810,2011-02,377.32
15810,2011-04,476.8
15810,2011-06,507.07
15810,2011-08,-2.08
15810,2011-09,-213.68
15811,2010-12,438.8
15811,2011-02,458.53
15811,2011-03,-28.8
15811,2011-05,384.91
15811,2011-08,478.96
15811,2011-11,438.92
15812,2011-01,244.8
15812,2011-03,519.96
15812,2011-06,289.46
15812,2011-07,533.02
15812,2011-08,213.9
15813,2011-04,770.65
15813,2011-05,533.26
15814,2011-10,1120.95
15814,2011-11,798.28
15814,2011-12,-76.5
15815,2011-03,427.0
15815,2011-04,453.0
15815,2011-05,514.08
15815,2011-07,480.62
15815,2011-10,225.9
15819,2011-03,639.64
15819,2011-05,537.5
15819,2011-07,408.33
15819,2011-10,319.98
15820,2011-01,206.98
15821,2011-10,570.96
15822,2010-12,440.2
15822,2011-12,445.27
15823,2010-12,15.0
15823,2011-01,-855.76
15825,2011-06,532.94
15826,2011-05,720.0
15826,2011-10,929.36
15827,2010-12,190.93
15827,2011-01,143.75
15827,2011-02,138.84
15827,2011-03,182.2
15827,2011-04,63.36
15827,2011-05,33.3
15827,2011-06,191.38
15827,2011-07,237.34
15827,2011-08,222.45
15827,2011-09,237.93
15829,2011-07,325.44
15829,2011-09,310.7
15830,2011-11,547.7
15831,2011-01,255.94
15831,2011-08,141.17
15831,2011-10,343.53
15832,2011-03,836.79
15834,2010-12,-23.85
15834,2011-03,1272.77
15834,2011-06,385.45
15834,2011-09,441.93
15835,2011-01,301.11
15835,2011-03,187.2
15835,2011-07,187.2
15835,2011-10,278.58
15836,2011-10,117.47
15837,2011-10,391.98
15838,2010-12,676.7
15838,2011-02,277.5
15838,2011-03,3277.24
15838,2011-04,1095.96
15838,2011-05,494.7
15838,2011-06,3464.66
15838,2011-08,4574.42
15838,2011-09,3187.12
15838,2011-10,10992.96
15838,2011-11,5309.5
15839,2011-07,299.18
15839,2011-09,491.18
15839,2011-11,230.38
15840,2011-06,231.84
15840,2011-10,113.82
15841,2011-01,331.6
15841,2011-05,281.66
15841,2011-06,-9.96
15841,2011-09,610.8
15841,2011-10,-5.0
15843,2011-02,118.95
15844,2011-10,130.74
15845,2011-01,303.36
15845,2011-02,929.22
15845,2011-04,-51.0
15845,2011-05,304.58
15845,2011-06,426.18
15845,2011-07,553.52
15845,2011-09,543.24
15845,2011-11,641.77
15847,2011-02,180.68
15847,2011-11,208.59
15850,2011-06,116.16
15850,2011-11,118.72
15852,2011-05,103.21
15852,2011-06,57.5
15853,2011-10,110.8
15854,2010-12,230.1
15854,2011-01,214.2
15854,2011-02,303.0
15854,2011-03,309.4
15854,2011-05,527.69
15854,2011-06,453.3
15854,2011-07,356.0
15854,2011-09,446.25
15854,2011-12,129.18
15855,2011-03,95.8
15855,2011-04,106.4
15855,2011-05,140.31
15855,2011-06,132.18
15855,2011-07,237.55
15856,2010-12,3251.61
15856,2011-02,1078.9
15856,2011-03,516.29
15856,2011-04,1290.4
15856,2011-05,649.3
15856,2011-06,685.09
15856,2011-07,810.7
15856,2011-08,1578.14
15856,2011-09,1296.0
15856,2011-10,1712.53
15856,2011-12,3060.78
15857,2011-11,297.0
15858,2010-12,383.93
15858,2011-02,432.29
15858,2011-09,153.9
15858,2011-10,270.22
15858,2011-11,187.23
15860,2010-12,102.66
15860,2011-04,317.6
15860,2011-07,120.23
15860,2011-08,113.79
15860,2011-09,208.87
15860,2011-10,102.01
15861,2011-03,716.24
15861,2011-07,407.52
15861,2011-10,562.04
15861,2011-11,1296.12
15862,2010-12,354.23
15862,2011-05,136.78
15862,2011-08,168.72
15862,2011-12,173.15
15863,2011-05,9.2
15863,2011-11,59.64
15864,2011-01,242.42
15864,2011-02,-13.9
15864,2011-06,171.84
15864,2011-09,543.6
15864,2011-10,520.54
15864,2011-11,305.28
15865,2011-05,313.93
15865,2011-09,289.92
15865,2011-10,291.28
15866,2011-08,211.89
15867,2010-12,555.97
15867,2011-01,379.9
15867,2011-02,133.0
15867,2011-03,215.49
15867,2011-04,217.14
15867,2011-05,251.05
15867,2011-06,302.72
15867,2011-07,566.13
15867,2011-08,326.01
15867,2011-09,357.71
15867,2011-11,219.44
15867,2011-12,270.73
15869,2011-03,149.64
15870,2011-11,351.44
15872,2011-11,316.25
15874,2011-02,584.35
15874,2011-03,296.4
15874,2011-04,1137.15
15874,2011-05,118.3
15874,2011-06,44.95
15874,2011-10,2149.52
15877,2011-11,239.31
15877,2011-12,198.52
15880,2010-12,299.03
15881,2010-12,114.45
15881,2011-01,323.79
15882,2010-12,350.32
15882,2011-05,145.04
15883,2011-11,143.76
15883,2011-12,252.72
15885,2011-02,15.0
15885,2011-09,364.35
15886,2011-10,181.09
15888,2011-09,141.27
15889,2010-12,272.07
15889,2011-07,148.0
15891,2011-04,511.68
15894,2010-12,151.44
15894,2011-03,106.81
15895,2011-07,179.17
15897,2011-05,208.59
15898,2010-12,516.64
15898,2011-03,168.7
15898,2011-04,312.6
15898,2011-05,-4.2
15898,2011-12,385.89
15899,2010-12,56.25
15900,2011-11,337.28
15901,2011-07,110.49
15901,2011-09,118.71
15901,2011-11,122.53
15903,2011-02,161.28
15903,2011-03,-0.42
15903,2011-04,480.36
15903,2011-09,1878.72
15903,2011-11,2606.4
15904,2011-12,164.68
15906,2011-03,365.43
15906,2011-05,271.83
15906,2011-07,114.55
15906,2011-10,590.49
15906,2011-11,179.49
15907,2011-05,223.07
15907,2011-06,254.52
15907,2011-12,405.13
15909,2011-06,191.94
15910,2011-01,149.49
15910,2011-02,161.41
15910,2011-04,118.89
15910,2011-05,120.82
15910,2011-09,112.75
15910,2011-10,188.41
15910,2011-11,243.76
15910,2011-12,133.35
15912,2011-04,141.49
15912,2011-06,123.13
15916,2010-12,214.15
15916,2011-01,342.61
15916,2011-04,158.54
15916,2011-06,113.35
15916,2011-09,118.9
15916,2011-11,518.46
15917,2011-04,123.1
15918,2011-03,142.0
15918,2011-06,192.23
15919,2010-12,214.08
15919,2011-11,311.61
15920,2011-07,167.5
15921,2011-06,323.03
15922,2010-12,363.6
15923,2010-12,127.08
15925,2011-05,207.15
15930,2011-10,426.63
15932,2011-02,317.73
15932,2011-03,331.69
15932,2011-04,306.04
15932,2011-05,305.02
15932,2011-06,288.87
15932,2011-08,302.58
15932,2011-09,309.7
15932,2011-12,300.22
15933,2011-09,728.27
15933,2011-11,379.19
15935,2011-04,416.86
15937,2011-10,145.35
15938,2011-01,74.9
15938,2011-03,62.7
15938,2011-04,105.0
15938,2011-05,92.7
15938,2011-08,69.28
15939,2011-01,749.31
15939,2011-02,602.04
15939,2011-03,678.65
