CustomerID,TotalRevenue,MonthlyOrder,MonthlyOrderTotal,OrderMonth,PreviousOrderMonth,ConsecutiveOrder
13881,16989.52,2011-08,1187.74,2011-09,2011-08,true
13881,16989.52,2011-08,1187.74,2011-10,2011-09,true
13881,16989.52,2011-08,1187.74,2011-11,2011-10,true
13881,16989.52,2011-08,1187.74,2011-12,2011-11,true
13881,16989.52,2011-07,563.07,2011-03,2011-02,true
13881,16989.52,2011-07,563.07,2011-04,2011-03,true
13881,16989.52,2011-07,563.07,2011-05,2011-04,true
13881,16989.52,2011-07,563.07,2011-06,2011-05,true
13881,16989.52,2011-07,563.07,2011-07,2011-06,true
13881,16989.52,2011-07,563.07,2011-08,2011-07,true
13881,16989.52,2011-07,563.07,2011-09,2011-08,true
13881,16989.52,2011-07,563.07,2011-10,2011-09,true
13881,16989.52,2011-07,563.07,2011-11,2011-10,true
13881,16989.52,2011-07,563.07,2011-12,2011-11,true
13881,16989.52,2011-02,1025.34,2011-03,2011-02,true
13881,16989.52,2011-02,1025.34,2011-04,2011-03,true
13881,16989.52,2011-02,1025.34,2011-05,2011-04,true
13881,16989.52,2011-02,1025.34,2011-06,2011-05,true
13881,16989.52,2011-02,1025.34,2011-07,2011-06,true
13881,16989.52,2011-02,1025.34,2011-08,2011-07,true
13881,16989.52,2011-02,1025.34,2011-09,2011-08,true
13881,16989.52,2011-02,1025.34,2011-10,2011-09,true
13881,16989.52,2011-02,1025.34,2011-11,2011-10,true
13881,16989.52,2011-02,1025.34,2011-12,2011-11,true
13881,16989.52,2011-11,4076.06,2011-03,2011-02,true
13881,16989.52,2011-11,4076.06,2011-04,2011-03,true
13881,16989.52,2011-11,4076.06,2011-05,2011-04,true
13881,16989.52,2011-11,4076.06,2011-06,2011-05,true
13881,16989.52,2011-11,4076.06,2011-07,2011-06,true
13881,16989.52,2011-11,4076.06,2011-08,2011-07,true
13881,16989.52,2011-11,4076.06,2011-09,2011-08,true
13881,16989.52,2011-11,4076.06,2011-10,2011-09,true
13881,16989.52,2011-11,4076.06,2011-11,2011-10,true
13881,16989.52,2011-11,4076.06,2011-12,2011-11,true
13881,16989.52,2011-10,2688.16,2011-03,2011-02,true
13881,16989.52,2011-10,2688.16,2011-04,2011-03,true
13881,16989.52,2011-10,2688.16,2011-05,2011-04,true
13881,16989.52,2011-10,2688.16,2011-06,2011-05,true
13881,16989.52,2011-10,2688.16,2011-07,2011-06,true
13881,16989.52,2011-10,2688.16,2011-08,2011-07,true
13881,16989.52,2011-10,2688.16,2011-09,2011-08,true
13881,16989.52,2011-10,2688.16,2011-10,2011-09,true
13881,16989.52,2011-10,2688.16,2011-11,2011-10,true
13881,16989.52,2011-10,2688.16,2011-12,2011-11,true
13881,16989.52,2011-04,309.88,2011-03,2011-02,true
13881,16989.52,2011-04,309.88,2011-04,2011-03,true
13881,16989.52,2011-04,309.88,2011-05,2011-04,true
13881,16989.52,2011-04,309.88,2011-06,2011-05,true
13881,16989.52,2011-04,309.88,2011-07,2011-06,true
13881,16989.52,2011-04,309.88,2011-08,2011-07,true
13881,16989.52,2011-04,309.88,2011-09,2011-08,true
13881,16989.52,2011-04,309.88,2011-10,2011-09,true
13881,16989.52,2011-04,309.88,2011-11,2011-10,true
13881,16989.52,2011-04,309.88,2011-12,2011-11,true
13881,16989.52,2011-05,1560.34,2011-03,2011-02,true
13881,16989.52,2011-05,1560.34,2011-04,2011-03,true
13881,16989.52,2011-05,1560.34,2011-05,2011-04,true
13881,16989.52,2011-05,1560.34,2011-06,2011-05,true
13881,16989.52,2011-05,1560.34,2011-07,2011-06,true
13881,16989.52,2011-05,1560.34,2011-08,2011-07,true
13881,16989.52,2011-05,1560.34,2011-09,2011-08,true
13881,16989.52,2011-05,1560.34,2011-10,2011-09,true
13881,16989.52,2011-05,1560.34,2011-11,2011-10,true
13881,16989.52,2011-05,1560.34,2011-12,2011-11,true
13881,16989.52,2011-12,569.12,2011-03,2011-02,true
13881,16989.52,2011-12,569.12,2011-04,2011-03,true
13881,16989.52,2011-12,569.12,2011-05,2011-04,true
13881,16989.52,2011-12,569.12,2011-06,2011-05,true
13881,16989.52,2011-12,569.12,2011-07,2011-06,true
13881,16989.52,2011-12,569.12,2011-08,2011-07,true
13881,16989.52,2011-12,569.12,2011-09,2011-08,true
13881,16989.52,2011-12,569.12,2011-10,2011-09,true
13881,16989.52,2011-12,569.12,2011-11,2011-10,true
13881,16989.52,2011-12,569.12,2011-12,2011-11,true
13881,16989.52,2011-06,1580.87,2011-03,2011-02,true
13881,16989.52,2011-06,1580.87,2011-04,2011-03,true
13881,16989.52,2011-06,1580.87,2011-05,2011-04,true
13881,16989.52,2011-06,1580.87,2011-06,2011-05,true
13881,16989.52,2011-06,1580.87,2011-07,2011-06,true
13881,16989.52,2011-06,1580.87,2011-08,2011-07,true
13881,16989.52,2011-06,1580.87,2011-09,2011-08,true
13881,16989.52,2011-06,1580.87,2011-10,2011-09,true
13881,16989.52,2011-06,1580.87,2011-11,2011-10,true
13881,16989.52,2011-06,1580.87,2011-12,2011-11,true
13882,1131.28,2011-12,193.08,2011-11,2011-10,true
13882,1131.28,2011-12,193.08,2011-12,2011-11,true
13882,1131.28,2011-11,254.89,2011-11,2011-10,true
13882,1131.28,2011-11,254.89,2011-12,2011-11,true
13882,1131.28,2011-10,683.31,2011-11,2011-10,true
13882,1131.28,2011-10,683.31,2011-12,2011-11,true
13883,2538.75,2011-01,-30.6,2011-12,2011-11,true
13883,2538.75,2011-11,931.7,2011-12,2011-11,true
13883,2538.75,2011-03,980.41,2011-12,2011-11,true
13883,2538.75,2011-12,-36.15,2011-12,2011-11,true
13883,2538.75,2011-05,693.39,2011-12,2011-11,true
13885,506.8,2011-06,107.65,2011-06,2011-05,true
13885,506.8,2011-05,399.15,2011-06,2011-05,true
13886,243.56,2011-09,243.56,,,false
13888,595.67,2011-05,229.56,,,false
13888,595.67,2011-08,366.11,,,false
13890,1860.86,2011-01,-5.1,2011-01,2010-12,true
13890,1860.86,2011-01,-5.1,2011-11,2011-10,true
13890,1860.86,2011-01,-5.1,2011-12,2011-11,true
13890,1860.86,2011-10,98.9,2011-01,2010-12,true
13890,1860.86,2011-10,98.9,2011-11,2011-10,true
13890,1860.86,2011-10,98.9,2011-12,2011-11,true
13890,1860.86,2011-12,516.2,2011-01,2010-12,true
13890,1860.86,2011-12,516.2,2011-11,2011-10,true
13890,1860.86,2011-12,516.2,2011-12,2011-11,true
13890,1860.86,2011-11,749.75,2011-01,2010-12,true
13890,1860.86,2011-11,749.75,2011-11,2011-10,true
13890,1860.86,2011-11,749.75,2011-12,2011-11,true
13890,1860.86,2011-08,310.76,2011-01,2010-12,true
13890,1860.86,2011-08,310.76,2011-11,2011-10,true
13890,1860.86,2011-08,310.76,2011-12,2011-11,true
13890,1860.86,2010-12,190.35,2011-01,2010-12,true
13890,1860.86,2010-12,190.35,2011-11,2011-10,true
13890,1860.86,2010-12,190.35,2011-12,2011-11,true
13892,632.97,2011-04,54.52,2011-11,2011-10,true
13892,632.97,2011-11,61.2,2011-11,2011-10,true
13892,632.97,2011-10,517.25,2011-11,2011-10,true
13893,821.1,2011-02,821.1,,,false
13894,535.97,2011-02,150.95,,,false
13894,535.97,2011-11,385.02,,,false
13895,2588.12,2011-06,382.46,2011-07,2011-06,true
13895,2588.12,2011-06,382.46,2011-11,2011-10,true
13895,2588.12,2011-10,973.81,2011-07,2011-06,true
13895,2588.12,2011-10,973.81,2011-11,2011-10,true
13895,2588.12,2011-11,677.01,2011-07,2011-06,true
13895,2588.12,2011-11,677.01,2011-11,2011-10,true
13895,2588.12,2011-07,554.84,2011-07,2011-06,true
13895,2588.12,2011-07,554.84,2011-11,2011-10,true
13897,311.16,2011-10,311.16,,,false
13898,155.93,2011-01,155.93,,,false
13899,388.52,2011-11,90.02,,,false
13899,388.52,2011-03,298.5,,,false
13904,332.64,2011-02,201.12,,,false
13904,332.64,2011-11,131.52,,,false
13908,2347.05,2011-05,312.61,2011-09,2011-08,true
13908,2347.05,2011-03,496.0,2011-09,2011-08,true
13908,2347.05,2011-09,907.94,2011-09,2011-08,true
13908,2347.05,2011-08,630.5,2011-09,2011-08,true
13911,2580.91,2011-10,143.28,2011-03,2011-02,true
13911,2580.91,2011-10,143.28,2011-04,2011-03,true
13911,2580.91,2011-10,143.28,2011-05,2011-04,true
13911,2580.91,2011-03,282.28,2011-03,2011-02,true
13911,2580.91,2011-03,282.28,2011-04,2011-03,true
13911,2580.91,2011-03,282.28,2011-05,2011-04,true
13911,2580.91,2011-07,733.72,2011-03,2011-02,true
13911,2580.91,2011-07,733.72,2011-04,2011-03,true
13911,2580.91,2011-07,733.72,2011-05,2011-04,true
13911,2580.91,2011-05,614.41,2011-03,2011-02,true
13911,2580.91,2011-05,614.41,2011-04,2011-03,true
13911,2580.91,2011-05,614.41,2011-05,2011-04,true
13911,2580.91,2011-04,247.95,2011-03,2011-02,true
13911,2580.91,2011-04,247.95,2011-04,2011-03,true
13911,2580.91,2011-04,247.95,2011-05,2011-04,true
13911,2580.91,2011-02,559.27,2011-03,2011-02,true
13911,2580.91,2011-02,559.27,2011-04,2011-03,true
13911,2580.91,2011-02,559.27,2011-05,2011-04,true
13914,613.95,2011-12,-12.5,2011-12,2011-11,true
13914,613.95,2011-11,626.45,2011-12,2011-11,true
13917,272.04,2011-06,65.38,,,false
13917,272.04,2011-10,206.66,,,false
13918,1212.84,2011-03,198.2,,,false
13918,1212.84,2011-10,1014.64,,,false
13919,350.16,2011-08,213.15,,,false
13919,350.16,2011-10,137.01,,,false
13922,172.25,2010-12,172.25,,,false
13924,1682.08,2011-09,679.03,2011-10,2011-09,true
13924,1682.08,2011-09,679.03,2011-11,2011-10,true
13924,1682.08,2011-09,679.03,2011-12,2011-11,true
13924,1682.08,2011-11,455.84,2011-10,2011-09,true
13924,1682.08,2011-11,455.84,2011-11,2011-10,true
13924,1682.08,2011-11,455.84,2011-12,2011-11,true
13924,1682.08,2011-12,302.4,2011-10,2011-09,true
13924,1682.08,2011-12,302.4,2011-11,2011-10,true
13924,1682.08,2011-12,302.4,2011-12,2011-11,true
13924,1682.08,2011-10,244.81,2011-10,2011-09,true
13924,1682.08,2011-10,244.81,2011-11,2011-10,true
13924,1682.08,2011-10,244.81,2011-12,2011-11,true
13926,223.85,2011-11,223.85,,,false
13927,348.99,2011-09,348.99,,,false
13928,464.57,2011-07,104.2,2011-08,2011-07,true
13928,464.57,2011-11,239.12,2011-08,2011-07,true
13928,464.57,2011-08,121.25,2011-08,2011-07,true
13930,337.34,2011-10,127.34,,,false
13930,337.34,2011-07,210.0,,,false
13933,608.79,2011-07,300.99,2011-08,2011-07,true
13933,608.79,2011-08,307.8,2011-08,2011-07,true
13936,361.28,2011-06,361.28,,,false
13939,556.75,2011-02,172.7,,,false
13939,556.75,2011-08,205.71,,,false
13939,556.75,2011-11,178.34,,,false
13940,839.14,2011-08,172.44,2011-08,2011-07,true
13940,839.14,2011-08,172.44,2011-11,2011-10,true
13940,839.14,2011-10,225.24,2011-08,2011-07,true
13940,839.14,2011-10,225.24,2011-11,2011-10,true
13940,839.14,2011-07,218.62,2011-08,2011-07,true
13940,839.14,2011-07,218.62,2011-11,2011-10,true
13940,839.14,2011-11,222.84,2011-08,2011-07,true
13940,839.14,2011-11,222.84,2011-11,2011-10,true
13946,561.57,2011-05,276.12,,,false
13946,561.57,2011-09,75.6,,,false
13946,561.57,2011-03,209.85,,,false
13947,90.6,2011-10,90.6,,,false
13948,102.0,2010-12,102.0,,,false
13949,2427.32,2011-10,694.99,2011-10,2011-09,true
13949,2427.32,2011-10,694.99,2011-11,2011-10,true
13949,2427.32,2011-10,694.99,2011-12,2011-11,true
13949,2427.32,2011-12,518.23,2011-10,2011-09,true
13949,2427.32,2011-12,518.23,2011-11,2011-10,true
13949,2427.32,2011-12,518.23,2011-12,2011-11,true
13949,2427.32,2011-11,304.84,2011-10,2011-09,true
13949,2427.32,2011-11,304.84,2011-11,2011-10,true
13949,2427.32,2011-11,304.84,2011-12,2011-11,true
13949,2427.32,2011-09,909.26,2011-10,2011-09,true
13949,2427.32,2011-09,909.26,2011-11,2011-10,true
13949,2427.32,2011-09,909.26,2011-12,2011-11,true
13951,674.45,2011-02,212.56,,,false
13951,674.45,2011-06,158.4,,,false
13951,674.45,2011-04,303.49,,,false
13953,3515.68,2011-05,750.0,2011-03,2010-12,true
13953,3515.68,2011-05,750.0,2011-06,2011-05,true
13953,3515.68,2011-10,500.0,2011-03,2010-12,true
13953,3515.68,2011-10,500.0,2011-06,2011-05,true
13953,3515.68,2011-03,500.0,2011-03,2010-12,true
13953,3515.68,2011-03,500.0,2011-06,2011-05,true
13953,3515.68,2011-06,500.0,2011-03,2010-12,true
13953,3515.68,2011-06,500.0,2011-06,2011-05,true
13953,3515.68,2011-08,354.36,2011-03,2010-12,true
13953,3515.68,2011-08,354.36,2011-06,2011-05,true
13953,3515.68,2011-12,411.32,2011-03,2010-12,true
13953,3515.68,2011-12,411.32,2011-06,2011-05,true
13953,3515.68,2010-12,500.0,2011-03,2010-12,true
13953,3515.68,2010-12,500.0,2011-06,2011-05,true
13958,-102.45,2010-12,-102.45,,,false
13959,594.04,2010-12,214.74,2011-03,2010-12,true
13959,594.04,2011-03,122.7,2011-03,2010-12,true
13959,594.04,2011-09,256.6,2011-03,2010-12,true
13962,169.55,2011-11,51.95,,,false
13962,169.55,2011-04,117.6,,,false
13967,80.7,2011-07,80.7,,,false
13969,8956.92,2011-01,345.24,2011-01,2010-12,true
13969,8956.92,2011-01,345.24,2011-04,2011-03,true
13969,8956.92,2011-01,345.24,2011-05,2011-04,true
13969,8956.92,2011-01,345.24,2011-06,2011-05,true
13969,8956.92,2011-01,345.24,2011-07,2011-06,true
13969,8956.92,2011-01,345.24,2011-08,2011-07,true
13969,8956.92,2011-01,345.24,2011-11,2011-10,true
13969,8956.92,2011-01,345.24,2011-12,2011-11,true
13969,8956.92,2010-12,317.59,2011-01,2010-12,true
13969,8956.92,2010-12,317.59,2011-04,2011-03,true
13969,8956.92,2010-12,317.59,2011-05,2011-04,true
13969,8956.92,2010-12,317.59,2011-06,2011-05,true
13969,8956.92,2010-12,317.59,2011-07,2011-06,true
13969,8956.92,2010-12,317.59,2011-08,2011-07,true
13969,8956.92,2010-12,317.59,2011-11,2011-10,true
13969,8956.92,2010-12,317.59,2011-12,2011-11,true
13969,8956.92,2011-10,2099.23,2011-01,2010-12,true
13969,8956.92,2011-10,2099.23,2011-04,2011-03,true
13969,8956.92,2011-10,2099.23,2011-05,2011-04,true
13969,8956.92,2011-10,2099.23,2011-06,2011-05,true
13969,8956.92,2011-10,2099.23,2011-07,2011-06,true
13969,8956.92,2011-10,2099.23,2011-08,2011-07,true
13969,8956.92,2011-10,2099.23,2011-11,2011-10,true
13969,8956.92,2011-10,2099.23,2011-12,2011-11,true
13969,8956.92,2011-11,1897.26,2011-01,2010-12,true
13969,8956.92,2011-11,1897.26,2011-04,2011-03,true
13969,8956.92,2011-11,1897.26,2011-05,2011-04,true
13969,8956.92,2011-11,1897.26,2011-06,2011-05,true
13969,8956.92,2011-11,1897.26,2011-07,2011-06,true
13969,8956.92,2011-11,1897.26,2011-08,2011-07,true
13969,8956.92,2011-11,1897.26,2011-11,2011-10,true
13969,8956.92,2011-11,1897.26,2011-12,2011-11,true
13969,8956.92,2011-04,251.79,2011-01,2010-12,true
13969,8956.92,2011-04,251.79,2011-04,2011-03,true
13969,8956.92,2011-04,251.79,2011-05,2011-04,true
13969,8956.92,2011-04,251.79,2011-06,2011-05,true
13969,8956.92,2011-04,251.79,2011-07,2011-06,true
13969,8956.92,2011-04,251.79,2011-08,2011-07,true
13969,8956.92,2011-04,251.79,2011-11,2011-10,true
13969,8956.92,2011-04,251.79,2011-12,2011-11,true
13969,8956.92,2011-06,1041.02,2011-01,2010-12,true
13969,8956.92,2011-06,1041.02,2011-04,2011-03,true
13969,8956.92,2011-06,1041.02,2011-05,2011-04,true
13969,8956.92,2011-06,1041.02,2011-06,2011-05,true
13969,8956.92,2011-06,1041.02,2011-07,2011-06,true
13969,8956.92,2011-06,1041.02,2011-08,2011-07,true
13969,8956.92,2011-06,1041.02,2011-11,2011-10,true
13969,8956.92,2011-06,1041.02,2011-12,2011-11,true
13969,8956.92,2011-03,145.55,2011-01,2010-12,true
13969,8956.92,2011-03,145.55,2011-04,2011-03,true
13969,8956.92,2011-03,145.55,2011-05,2011-04,true
13969,8956.92,2011-03,145.55,2011-06,2011-05,true
13969,8956.92,2011-03,145.55,2011-07,2011-06,true
13969,8956.92,2011-03,145.55,2011-08,2011-07,true
13969,8956.92,2011-03,145.55,2011-11,2011-10,true
13969,8956.92,2011-03,145.55,2011-12,2011-11,true
13969,8956.92,2011-05,443.01,2011-01,2010-12,true
13969,8956.92,2011-05,443.01,2011-04,2011-03,true
13969,8956.92,2011-05,443.01,2011-05,2011-04,true
13969,8956.92,2011-05,443.01,2011-06,2011-05,true
13969,8956.92,2011-05,443.01,2011-07,2011-06,true
13969,8956.92,2011-05,443.01,2011-08,2011-07,true
13969,8956.92,2011-05,443.01,2011-11,2011-10,true
13969,8956.92,2011-05,443.01,2011-12,2011-11,true
13969,8956.92,2011-12,1077.2,2011-01,2010-12,true
13969,8956.92,2011-12,1077.2,2011-04,2011-03,true
13969,8956.92,2011-12,1077.2,2011-05,2011-04,true
13969,8956.92,2011-12,1077.2,2011-06,2011-05,true
13969,8956.92,2011-12,1077.2,2011-07,2011-06,true
13969,8956.92,2011-12,1077.2,2011-08,2011-07,true
13969,8956.92,2011-12,1077.2,2011-11,2011-10,true
13969,8956.92,2011-12,1077.2,2011-12,2011-11,true
13969,8956.92,2011-07,353.02,2011-01,2010-12,true
13969,8956.92,2011-07,353.02,2011-04,2011-03,true
13969,8956.92,2011-07,353.02,2011-05,2011-04,true
13969,8956.92,2011-07,353.02,2011-06,2011-05,true
13969,8956.92,2011-07,353.02,2011-07,2011-06,true
13969,8956.92,2011-07,353.02,2011-08,2011-07,true
13969,8956.92,2011-07,353.02,2011-11,2011-10,true
13969,8956.92,2011-07,353.02,2011-12,2011-11,true
13969,8956.92,2011-08,986.01,2011-01,2010-12,true
13969,8956.92,2011-08,986.01,2011-04,2011-03,true
13969,8956.92,2011-08,986.01,2011-05,2011-04,true
13969,8956.92,2011-08,986.01,2011-06,2011-05,true
13969,8956.92,2011-08,986.01,2011-07,2011-06,true
13969,8956.92,2011-08,986.01,2011-08,2011-07,true
13969,8956.92,2011-08,986.01,2011-11,2011-10,true
13969,8956.92,2011-08,986.01,2011-12,2011-11,true
13974,413.59,2011-10,413.59,,,false
13975,2438.19,2011-11,994.57,2011-08,2011-07,true
13975,2438.19,2011-05,282.85,2011-08,2011-07,true
13975,2438.19,2011-07,151.76,2011-08,2011-07,true
13975,2438.19,2011-08,360.9,2011-08,2011-07,true
13975,2438.19,2011-03,648.11,2011-08,2011-07,true
13976,357.98,2011-05,357.98,,,false
13980,200.14,2011-10,200.14,,,false
13982,1861.11,2011-06,315.64,2011-01,2010-12,true
13982,1861.11,2011-10,641.67,2011-01,2010-12,true
13982,1861.11,2010-12,428.6,2011-01,2010-12,true
13982,1861.11,2011-01,475.2,2011-01,2010-12,true
13983,2590.46,2011-02,290.0,2011-01,2010-12,true
13983,2590.46,2011-02,290.0,2011-02,2011-01,true
13983,2590.46,2011-02,290.0,2011-03,2011-02,true
13983,2590.46,2011-02,290.0,2011-04,2011-03,true
13983,2590.46,2011-02,290.0,2011-10,2011-09,true
13983,2590.46,2011-02,290.0,2011-11,2011-10,true
13983,2590.46,2011-11,128.88,2011-01,2010-12,true
13983,2590.46,2011-11,128.88,2011-02,2011-01,true
13983,2590.46,2011-11,128.88,2011-03,2011-02,true
13983,2590.46,2011-11,128.88,2011-04,2011-03,true
13983,2590.46,2011-11,128.88,2011-10,2011-09,true
13983,2590.46,2011-11,128.88,2011-11,2011-10,true
13983,2590.46,2011-03,290.0,2011-01,2010-12,true
13983,2590.46,2011-03,290.0,2011-02,2011-01,true
13983,2590.46,2011-03,290.0,2011-03,2011-02,true
13983,2590.46,2011-03,290.0,2011-04,2011-03,true
13983,2590.46,2011-03,290.0,2011-10,2011-09,true
13983,2590.46,2011-03,290.0,2011-11,2011-10,true
13983,2590.46,2011-01,330.58,2011-01,2010-12,true
13983,2590.46,2011-01,330.58,2011-02,2011-01,true
13983,2590.46,2011-01,330.58,2011-03,2011-02,true
13983,2590.46,2011-01,330.58,2011-04,2011-03,true
13983,2590.46,2011-01,330.58,2011-10,2011-09,true
13983,2590.46,2011-01,330.58,2011-11,2011-10,true
13983,2590.46,2011-06,135.69,2011-01,2010-12,true
13983,2590.46,2011-06,135.69,2011-02,2011-01,true
13983,2590.46,2011-06,135.69,2011-03,2011-02,true
13983,2590.46,2011-06,135.69,2011-04,2011-03,true
13983,2590.46,2011-06,135.69,2011-10,2011-09,true
13983,2590.46,2011-06,135.69,2011-11,2011-10,true
13983,2590.46,2011-10,398.04,2011-01,2010-12,true
13983,2590.46,2011-10,398.04,2011-02,2011-01,true
13983,2590.46,2011-10,398.04,2011-03,2011-02,true
13983,2590.46,2011-10,398.04,2011-04,2011-03,true
13983,2590.46,2011-10,398.04,2011-10,2011-09,true
13983,2590.46,2011-10,398.04,2011-11,2011-10,true
13983,2590.46,2010-12,329.36,2011-01,2010-12,true
13983,2590.46,2010-12,329.36,2011-02,2011-01,true
13983,2590.46,2010-12,329.36,2011-03,2011-02,true
13983,2590.46,2010-12,329.36,2011-04,2011-03,true
13983,2590.46,2010-12,329.36,2011-10,2011-09,true
13983,2590.46,2010-12,329.36,2011-11,2011-10,true
13983,2590.46,2011-04,305.43,2011-01,2010-12,true
13983,2590.46,2011-04,305.43,2011-02,2011-01,true
13983,2590.46,2011-04,305.43,2011-03,2011-02,true
13983,2590.46,2011-04,305.43,2011-04,2011-03,true
13983,2590.46,2011-04,305.43,2011-10,2011-09,true
13983,2590.46,2011-04,305.43,2011-11,2011-10,true
13983,2590.46,2011-09,382.48,2011-01,2010-12,true
13983,2590.46,2011-09,382.48,2011-02,2011-01,true
13983,2590.46,2011-09,382.48,2011-03,2011-02,true
13983,2590.46,2011-09,382.48,2011-04,2011-03,true
13983,2590.46,2011-09,382.48,2011-10,2011-09,true
13983,2590.46,2011-09,382.48,2011-11,2011-10,true
13993,3409.66,2011-08,219.0,2011-02,2011-01,true
13993,3409.66,2011-08,219.0,2011-05,2011-04,true
13993,3409.66,2011-08,219.0,2011-08,2011-07,true
13993,3409.66,2011-08,219.0,2011-09,2011-08,true
13993,3409.66,2011-08,219.0,2011-10,2011-09,true
13993,3409.66,2011-08,219.0,2011-11,2011-10,true
13993,3409.66,2011-11,-29.1,2011-02,2011-01,true
13993,3409.66,2011-11,-29.1,2011-05,2011-04,true
13993,3409.66,2011-11,-29.1,2011-08,2011-07,true
13993,3409.66,2011-11,-29.1,2011-09,2011-08,true
13993,3409.66,2011-11,-29.1,2011-10,2011-09,true
13993,3409.66,2011-11,-29.1,2011-11,2011-10,true
13993,3409.66,2011-05,391.75,2011-02,2011-01,true
13993,3409.66,2011-05,391.75,2011-05,2011-04,true
13993,3409.66,2011-05,391.75,2011-08,2011-07,true
13993,3409.66,2011-05,391.75,2011-09,2011-08,true
13993,3409.66,2011-05,391.75,2011-10,2011-09,true
13993,3409.66,2011-05,391.75,2011-11,2011-10,true
13993,3409.66,2011-10,834.05,2011-02,2011-01,true
13993,3409.66,2011-10,834.05,2011-05,2011-04,true
13993,3409.66,2011-10,834.05,2011-08,2011-07,true
13993,3409.66,2011-10,834.05,2011-09,2011-08,true
13993,3409.66,2011-10,834.05,2011-10,2011-09,true
13993,3409.66,2011-10,834.05,2011-11,2011-10,true
13993,3409.66,2011-01,323.15,2011-02,2011-01,true
13993,3409.66,2011-01,323.15,2011-05,2011-04,true
13993,3409.66,2011-01,323.15,2011-08,2011-07,true
13993,3409.66,2011-01,323.15,2011-09,2011-08,true
13993,3409.66,2011-01,323.15,2011-10,2011-09,true
13993,3409.66,2011-01,323.15,2011-11,2011-10,true
13993,3409.66,2011-02,499.7,2011-02,2011-01,true
13993,3409.66,2011-02,499.7,2011-05,2011-04,true
13993,3409.66,2011-02,499.7,2011-08,2011-07,true
13993,3409.66,2011-02,499.7,2011-09,2011-08,true
13993,3409.66,2011-02,499.7,2011-10,2011-09,true
13993,3409.66,2011-02,499.7,2011-11,2011-10,true
13993,3409.66,2011-04,273.97,2011-02,2011-01,true
13993,3409.66,2011-04,273.97,2011-05,2011-04,true
13993,3409.66,2011-04,273.97,2011-08,2011-07,true
13993,3409.66,2011-04,273.97,2011-09,2011-08,true
13993,3409.66,2011-04,273.97,2011-10,2011-09,true
13993,3409.66,2011-04,273.97,2011-11,2011-10,true
13993,3409.66,2011-09,361.55,2011-02,2011-01,true
13993,3409.66,2011-09,361.55,2011-05,2011-04,true
13993,3409.66,2011-09,361.55,2011-08,2011-07,true
13993,3409.66,2011-09,361.55,2011-09,2011-08,true
13993,3409.66,2011-09,361.55,2011-10,2011-09,true
13993,3409.66,2011-09,361.55,2011-11,2011-10,true
13993,3409.66,2011-07,535.59,2011-02,2011-01,true
13993,3409.66,2011-07,535.59,2011-05,2011-04,true
13993,3409.66,2011-07,535.59,2011-08,2011-07,true
13993,3409.66,2011-07,535.59,2011-09,2011-08,true
13993,3409.66,2011-07,535.59,2011-10,2011-09,true
13993,3409.66,2011-07,535.59,2011-11,2011-10,true
14001,2030.33,2011-06,-12.75,2011-04,2010-12,true
14001,2030.33,2011-10,733.94,2011-04,2010-12,true
14001,2030.33,2010-12,301.24,2011-04,2010-12,true
14001,2030.33,2011-04,1007.9,2011-04,2010-12,true
14002,529.73,2011-07,529.73,,,false
14004,4582.64,2011-06,580.34,2011-09,2011-08,true
14004,4582.64,2011-06,580.34,2011-10,2011-09,true
14004,4582.64,2011-02,900.02,2011-09,2011-08,true
14004,4582.64,2011-02,900.02,2011-10,2011-09,true
14004,4582.64,2011-10,813.15,2011-09,2011-08,true
14004,4582.64,2011-10,813.15,2011-10,2011-09,true
14004,4582.64,2011-09,807.23,2011-09,2011-08,true
14004,4582.64,2011-09,807.23,2011-10,2011-09,true
14004,4582.64,2011-08,1481.9,2011-09,2011-08,true
14004,4582.64,2011-08,1481.9,2011-10,2011-09,true
14005,2874.72,2011-07,365.1,2011-06,2011-05,true
14005,2874.72,2011-07,365.1,2011-07,2011-06,true
14005,2874.72,2011-05,187.16,2011-06,2011-05,true
14005,2874.72,2011-05,187.16,2011-07,2011-06,true
14005,2874.72,2011-11,1897.04,2011-06,2011-05,true
14005,2874.72,2011-11,1897.04,2011-07,2011-06,true
14005,2874.72,2011-06,144.3,2011-06,2011-05,true
14005,2874.72,2011-06,144.3,2011-07,2011-06,true
14005,2874.72,2011-09,281.12,2011-06,2011-05,true
14005,2874.72,2011-09,281.12,2011-07,2011-06,true
14006,962.19,2011-08,300.1,,,false
14006,962.19,2011-01,304.44,,,false
14006,962.19,2011-04,357.65,,,false
14012,328.8,2011-03,328.8,,,false
14013,473.02,2011-03,118.5,2011-08,2011-07,true
14013,473.02,2011-08,199.22,2011-08,2011-07,true
14013,473.02,2011-07,155.3,2011-08,2011-07,true
14014,505.18,2011-09,505.18,,,false
14015,917.34,2011-10,917.34,,,false
14016,4328.46,2011-05,1133.33,2011-03,2010-12,true
14016,4328.46,2011-07,963.83,2011-03,2010-12,true
14016,4328.46,2011-03,1477.56,2011-03,2010-12,true
14016,4328.46,2010-12,753.74,2011-03,2010-12,true
14019,1398.96,2011-07,384.29,2011-10,2011-09,true
14019,1398.96,2011-09,393.59,2011-10,2011-09,true
14019,1398.96,2011-10,621.08,2011-10,2011-09,true
14021,631.9,2011-07,130.2,,,false
