InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
542999,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-02-02,4.96,Unknown,United Kingdom,4.96
543010,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-02-02,4.95,18250,United Kingdom,14.85
543013,21452,TOADSTOOL MONEY BOX,1,2011-02-02,5.79,Unknown,United Kingdom,5.79
543013,22196,SMALL HEART MEASURING SPOONS,1,2011-02-02,1.63,Unknown,United Kingdom,1.63
543013,22678,FRENCH BLUE METAL DOOR SIGN 3,1,2011-02-02,2.46,Unknown,United Kingdom,2.46
543021,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-02-02,1.95,15421,United Kingdom,19.5
543024,21621,VINTAGE UNION JACK BUNTING,1,2011-02-02,7.45,13777,United Kingdom,7.45
543028,22766,PHOTO FRAME CORNICE,8,2011-02-02,2.95,14443,United Kingdom,23.6
543033,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-02-02,0.55,17841,United Kingdom,0.55
543037,21866,UNION JACK FLAG LUGGAGE TAG,12,2011-02-02,1.25,12350,Norway,15.0
543040,22948,METAL DECORATION NAUGHTY CHILDREN ,2,2011-02-02,0.85,17337,United Kingdom,1.7
543040,82580,BATHROOM METAL SIGN,2,2011-02-02,0.55,17337,United Kingdom,1.1
543040,22420,LIPSTICK PEN BABY PINK,5,2011-02-02,0.42,17337,United Kingdom,2.1
543106,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-02-03,3.75,15658,United Kingdom,15.0
543107,22857,ASSORTED EASTER GIFT TAGS,12,2011-02-03,0.85,13800,United Kingdom,10.2
543118,22667,RECIPE BOX RETROSPOT ,6,2011-02-03,2.95,13842,United Kingdom,17.7
543122,20719,WOODLAND CHARLOTTE BAG,40,2011-02-03,0.85,13819,United Kingdom,34.0
543129,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-03,12.75,14540,United Kingdom,12.75
543170,22745,POPPY'S PLAYHOUSE BEDROOM ,12,2011-02-04,2.1,17334,United Kingdom,25.2
543182,21313,GLASS HEART T-LIGHT HOLDER ,2,2011-02-04,1.63,Unknown,United Kingdom,3.26
543188,15036,ASSORTED COLOURS SILK FAN,12,2011-02-04,0.75,12567,France,9.0
543192,21703,BAG 125g SWIRLY MARBLES,192,2011-02-04,0.42,17381,United Kingdom,80.64
543200,82580,BATHROOM METAL SIGN,1,2011-02-04,1.25,Unknown,United Kingdom,1.25
543201,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-02-04,5.79,Unknown,United Kingdom,11.58
543237,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2011-02-04,4.13,Unknown,United Kingdom,8.26
543264,22595,GINGHAM HEART DECORATION,5,2011-02-04,0.85,13069,United Kingdom,4.25
543300,21931,JUMBO STORAGE BAG SUKI,10,2011-02-07,1.95,13334,United Kingdom,19.5
C543307,22838,3 TIER CAKE TIN RED AND CREAM,-1,2011-02-07,14.95,18118,United Kingdom,-14.95
543309,21713,CITRONELLA CANDLE FLOWERPOT,8,2011-02-07,2.1,18118,United Kingdom,16.8
543345,20829,GLITTER HANGING BUTTERFLY STRING,1,2011-02-07,4.13,Unknown,United Kingdom,4.13
543358,22109,FULL ENGLISH BREAKFAST PLATE,1,2011-02-07,7.46,Unknown,United Kingdom,7.46
543358,22258,FELT FARM ANIMAL RABBIT,2,2011-02-07,2.46,Unknown,United Kingdom,4.92
543358,84913A,SOFT PINK ROSE TOWEL ,2,2011-02-07,3.29,Unknown,United Kingdom,6.58
543382,21877,HOME SWEET HOME MUG,6,2011-02-07,1.25,14030,United Kingdom,7.5
543382,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2011-02-07,1.25,14030,United Kingdom,15.0
543383,48173C,DOORMAT BLACK FLOCK ,1,2011-02-07,7.95,Unknown,United Kingdom,7.95
543397,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-02-08,1.45,17859,United Kingdom,1.45
543450,DOT,DOTCOM POSTAGE,1,2011-02-08,110.13,Unknown,United Kingdom,110.13
543458,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2011-02-08,0.85,14587,United Kingdom,1.7
543467,37333,"""RETRO """"TEA FOR ONE"""" """,2,2011-02-08,10.79,Unknown,United Kingdom,21.58
543476,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,12,2011-02-08,2.1,13050,United Kingdom,25.2
543538,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-02-09,2.95,16143,United Kingdom,17.7
543541,47559B,TEA TIME OVEN GLOVE,10,2011-02-09,1.25,12462,Spain,12.5
543544,21900,"KEY FOB , SHED",1,2011-02-09,0.65,Unknown,United Kingdom,0.65
543546,20711,JUMBO BAG TOYS ,1,2011-02-09,4.13,Unknown,United Kingdom,4.13
543548,22256,FELT FARM ANIMAL CHICKEN,12,2011-02-10,1.25,13706,United Kingdom,15.0
543598,82001S,VINYL RECORD FRAME SILVER,6,2011-02-10,3.75,18230,United Kingdom,22.5
543601,22626,BLACK KITCHEN SCALES,2,2011-02-10,8.5,14560,United Kingdom,17.0
543602,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-02-10,2.95,15570,United Kingdom,2.95
543631,21535,RED RETROSPOT SMALL MILK JUG,2,2011-02-10,2.55,14081,United Kingdom,5.1
543660,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-02-11,2.46,Unknown,United Kingdom,2.46
543660,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,2011-02-11,1.24,Unknown,United Kingdom,4.96
543660,21143,ANTIQUE GLASS HEART DECORATION ,1,2011-02-11,4.13,Unknown,United Kingdom,4.13
543754,22872,NUMBER TILE COTTAGE GARDEN 4,8,2011-02-11,1.95,18159,United Kingdom,15.6
543800,22521,CHILDS GARDEN TROWEL PINK,1,2011-02-13,0.85,17282,United Kingdom,0.85
543809,21467,CHERRY CROCHET FOOD COVER,2,2011-02-13,3.75,17095,United Kingdom,7.5
543810,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-02-13,7.95,13171,United Kingdom,7.95
543899,84809A,WHITE CHRYSANTHEMUMS ART FLOWER,2,2011-02-14,2.1,Unknown,EIRE,4.2
543900,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-02-14,2.95,12621,Germany,17.7
543913,22726,ALARM CLOCK BAKELIKE GREEN,3,2011-02-14,3.75,17591,United Kingdom,11.25
543973,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-02-14,1.95,17571,United Kingdom,15.6
543989,22666,RECIPE BOX PANTRY YELLOW DESIGN,96,2011-02-15,2.55,12415,Australia,244.8
543996,22090,PAPER BUNTING RETROSPOT,6,2011-02-15,2.95,15811,United Kingdom,17.7
543997,22334,DINOSAUR PARTY BAG + STICKER SET,2,2011-02-15,1.65,17348,United Kingdom,3.3
544059,21888,BINGO SET,1,2011-02-15,3.75,14534,United Kingdom,3.75
544067,22698,PINK REGENCY TEACUP AND SAUCER,8,2011-02-15,2.95,16431,United Kingdom,23.6
544071,22501,PICNIC BASKET WICKER LARGE,2,2011-02-15,9.95,16317,United Kingdom,19.9
544087,22927,GREEN GIANT GARDEN THERMOMETER,1,2011-02-15,5.95,17530,United Kingdom,5.95
544089,21090,SET/6 COLLAGE PAPER PLATES,1,2011-02-15,0.83,Unknown,United Kingdom,0.83
544094,20719,WOODLAND CHARLOTTE BAG,10,2011-02-16,0.85,15810,United Kingdom,8.5
544181,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-02-16,0.85,17175,United Kingdom,10.2
544186,21070,VINTAGE BILLBOARD MUG ,1,2011-02-16,2.46,Unknown,United Kingdom,2.46
544207,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-02-17,15.79,Unknown,United Kingdom,15.79
544214,79321,CHILLI LIGHTS,6,2011-02-17,12.46,Unknown,United Kingdom,74.76
544286,22913,RED COAT RACK PARIS FASHION,6,2011-02-17,4.95,13151,United Kingdom,29.7
544301,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-02-17,2.95,14606,United Kingdom,5.9
544304,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-02-17,2.1,18125,United Kingdom,4.2
544311,23005,TRAVEL CARD WALLET I LOVE LONDON,1,2011-02-17,0.42,17841,United Kingdom,0.42
544355,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2011-02-18,3.25,12714,France,19.5
544404,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-02-18,2.55,16401,United Kingdom,15.3
544449,22197,SMALL POPCORN HOLDER,10,2011-02-20,0.85,16115,United Kingdom,8.5
544462,22894,TABLECLOTH RED APPLES DESIGN ,2,2011-02-20,9.95,17050,United Kingdom,19.9
544462,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-02-20,14.95,17050,United Kingdom,14.95
544463,20718,RED RETROSPOT SHOPPER BAG,1,2011-02-20,1.25,12988,United Kingdom,1.25
544463,20704,MR ROBOT SOFT TOY,1,2011-02-20,6.95,12988,United Kingdom,6.95
544465,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1,2011-02-20,2.55,13168,United Kingdom,2.55
544474,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-02-21,0.85,12423,Belgium,8.5
544586,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,4,2011-02-21,1.25,17338,United Kingdom,5.0
544598,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-02-21,2.46,Unknown,United Kingdom,2.46
544599,22083,PAPER CHAIN KIT RETROSPOT,1,2011-02-21,5.79,Unknown,United Kingdom,5.79
544602,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-02-22,0.42,13767,United Kingdom,10.08
544638,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-02-22,0.42,14688,United Kingdom,10.08
544657,22939,APRON APPLE DELIGHT,4,2011-02-22,4.95,14895,United Kingdom,19.8
544684,16236,KITTY PENCIL ERASERS,8,2011-02-22,0.42,Unknown,United Kingdom,3.36
544717,22991,GIRAFFE WOODEN RULER,12,2011-02-23,1.95,18172,United Kingdom,23.4
544770,21843,RED RETROSPOT CAKE STAND,1,2011-02-23,20.79,Unknown,United Kingdom,20.79
544791,21285,RETROSPOT CANDLE  MEDIUM,12,2011-02-23,2.1,14289,United Kingdom,25.2
544796,22295,HEART FILIGREE DOVE LARGE,12,2011-02-23,1.65,16208,United Kingdom,19.8
544812,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,2011-02-23,8.29,Unknown,United Kingdom,16.58
544812,20830,SILVER PHOTO FRAME,5,2011-02-23,4.13,Unknown,United Kingdom,20.65
544825,22374,AIRLINE BAG VINTAGE JET SET RED,12,2011-02-24,3.95,15606,United Kingdom,47.40000000000001
544846,22461,SAVOY ART DECO CLOCK,1,2011-02-24,12.75,16719,United Kingdom,12.75
544885,85232A,SET/3 POLKADOT STACKING TINS,3,2011-02-24,4.95,14243,United Kingdom,14.85
544887,22956,36 FOIL HEART CAKE CASES,2,2011-02-24,2.1,17364,United Kingdom,4.2
544909,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,48,2011-02-24,0.42,14298,United Kingdom,20.16
544934,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-02-25,1.65,13345,United Kingdom,16.5
544937,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-02-25,1.25,12839,United Kingdom,15.0
544970,21055,TOOL BOX SOFT TOY ,2,2011-02-25,8.95,13362,United Kingdom,17.9
545004,22855,FINE WICKER HEART ,12,2011-02-25,1.25,13753,United Kingdom,15.0
545019,22685,FRENCH BLUE METAL DOOR SIGN 0,10,2011-02-25,1.25,15093,United Kingdom,12.5
545027,20728,LUNCH BAG CARS BLUE,8,2011-02-25,4.13,Unknown,United Kingdom,33.04
545054,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2011-02-27,2.95,14472,United Kingdom,2.95
545073,22377,BOTTLE BAG RETROSPOT ,5,2011-02-28,2.1,14036,United Kingdom,10.5
545078,35915C,PEACH KNITTED HEN ,1,2011-02-28,0.83,Unknown,United Kingdom,0.83
545085,21931,JUMBO STORAGE BAG SUKI,10,2011-02-28,1.95,15039,United Kingdom,19.5
545154,22273,FELTCRAFT DOLL MOLLY,6,2011-02-28,2.95,12921,United Kingdom,17.7
545176,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-02-28,0.0,Unknown,United Kingdom,0.0
545184,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-02-28,1.25,13292,United Kingdom,15.0
545186,20723,STRAWBERRY CHARLOTTE BAG,4,2011-02-28,0.85,17841,United Kingdom,3.4
545191,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2011-02-28,2.95,12811,Portugal,14.75
545213,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-02-28,7.95,16518,United Kingdom,15.9
545215,22550,HOLIDAY FUN LUDO,1,2011-02-28,7.46,Unknown,United Kingdom,7.46
542780,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-02-01,2.55,17675,United Kingdom,30.6
542794,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,2011-02-01,4.13,Unknown,United Kingdom,4.13
542835,85230F,JASMINE VOTIVE CANDLE,24,2011-02-01,0.29,13939,United Kingdom,6.959999999999999
542858,21213,PACK OF 72 SKULL CAKE CASES,4,2011-02-01,0.55,17228,United Kingdom,2.2
542862,22199,FRYING PAN RED RETROSPOT,1,2011-02-01,4.25,14606,United Kingdom,4.25
542887,20724,RED RETROSPOT CHARLOTTE BAG,30,2011-02-01,0.85,12373,Austria,25.5
542890,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-02-01,1.25,15311,United Kingdom,10.0
542891,22843,BISCUIT TIN VINTAGE GREEN,4,2011-02-01,6.75,16705,United Kingdom,27.0
542895,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2011-02-01,9.95,14549,United Kingdom,9.95
542906,90214L,"""LETTER """"L"""" BLING KEY RING""",1,2011-02-01,0.83,Unknown,United Kingdom,0.83
542906,22621,TRADITIONAL KNITTING NANCY,3,2011-02-01,3.29,Unknown,United Kingdom,9.870000000000001
542931,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-02-02,1.25,15589,United Kingdom,15.0
542933,84375,SET OF 20 KIDS COOKIE CUTTERS,48,2011-02-02,2.1,14411,United Kingdom,100.8
543001,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-02-02,2.55,14127,United Kingdom,15.3
543015,22663,JUMBO BAG DOLLY GIRL DESIGN,20,2011-02-02,1.95,14188,United Kingdom,39.0
543040,22193,RED DINER WALL CLOCK,1,2011-02-02,8.5,17337,United Kingdom,8.5
543040,22530,MAGIC DRAWING SLATE DOLLY GIRL ,2,2011-02-02,0.42,17337,United Kingdom,0.84
543108,84050,PINK HEART SHAPE EGG FRYING PAN,6,2011-02-03,1.65,14085,United Kingdom,9.899999999999999
543124,84949,SILVER HANGING T-LIGHT HOLDER,12,2011-02-03,1.65,15311,United Kingdom,19.8
543131,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-02-03,2.95,13539,United Kingdom,17.7
543133,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-02-03,4.95,15235,United Kingdom,19.8
543164,21313,GLASS HEART T-LIGHT HOLDER ,8,2011-02-03,0.85,13208,United Kingdom,6.8
543166,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-02-04,2.55,13488,United Kingdom,15.3
543182,DOT,DOTCOM POSTAGE,1,2011-02-04,208.12,Unknown,United Kingdom,208.12
543237,84692,BOX OF 24 COCKTAIL PARASOLS,18,2011-02-04,1.63,Unknown,United Kingdom,29.34
543250,21383,PACK OF 12 STICKY BUNNIES,12,2011-02-04,0.65,13911,United Kingdom,7.800000000000001
543282,22427,ENAMEL FLOWER JUG CREAM,1,2011-02-06,5.95,12956,United Kingdom,5.95
543292,22334,DINOSAUR PARTY BAG + STICKER SET,5,2011-02-07,1.65,14534,United Kingdom,8.25
543293,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-02-07,9.95,17613,United Kingdom,9.95
543387,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72,2011-02-08,0.36,14646,Netherlands,25.92
543451,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2011-02-08,4.96,Unknown,United Kingdom,4.96
543459,20676,RED RETROSPOT BOWL,8,2011-02-08,1.25,12599,France,10.0
543466,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-02-08,1.25,16713,United Kingdom,15.0
543467,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-02-08,4.13,Unknown,United Kingdom,4.13
543467,22963,JAM JAR WITH GREEN LID,1,2011-02-08,1.63,Unknown,United Kingdom,1.63
543484,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-02-09,0.85,12721,France,10.2
543538,22896,PEG BAG APPLES DESIGN,6,2011-02-09,2.55,16143,United Kingdom,15.3
543543,20984,12 PENCILS TALL TUBE POSY,1,2011-02-09,0.85,17843,United Kingdom,0.85
543592,84836,ZINC METAL HEART DECORATION,24,2011-02-10,1.25,17243,United Kingdom,30.0
543594,22302,COFFEE MUG PEARS  DESIGN,36,2011-02-10,2.1,18093,United Kingdom,75.60000000000001
543631,21843,RED RETROSPOT CAKE STAND,1,2011-02-10,10.95,14081,United Kingdom,10.95
543651,22559,SEASIDE FLYING DISC,12,2011-02-11,1.25,16306,United Kingdom,15.0
543653,21166,COOK WITH WINE METAL SIGN ,4,2011-02-11,2.08,14796,United Kingdom,8.32
543736,48138,DOORMAT UNION FLAG,3,2011-02-11,7.95,15044,United Kingdom,23.85
543802,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2011-02-13,0.65,13742,United Kingdom,0.65
543803,22617,BAKING SET SPACEBOY DESIGN,1,2011-02-13,4.95,17126,United Kingdom,4.95
543909,22894,TABLECLOTH RED APPLES DESIGN ,1,2011-02-14,8.29,Unknown,United Kingdom,8.29
543910,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2011-02-14,0.29,13475,United Kingdom,6.959999999999999
543915,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,12,2011-02-14,1.25,13717,United Kingdom,15.0
543984,22500,SET OF 2 TINS JARDIN DE PROVENCE,4,2011-02-15,4.95,15601,United Kingdom,19.8
543985,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2011-02-15,10.79,Unknown,United Kingdom,10.79
543996,21537,RED RETROSPOT PUDDING BOWL,4,2011-02-15,4.25,15811,United Kingdom,17.0
543996,22076,6 RIBBONS EMPIRE  ,12,2011-02-15,1.65,15811,United Kingdom,19.8
544040,22117,METAL SIGN HER DINNER IS SERVED ,1,2011-02-15,2.95,14701,United Kingdom,2.95
544041,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-02-15,1.25,17730,United Kingdom,15.0
544065,21703,BAG 125g SWIRLY MARBLES,12,2011-02-15,0.42,14346,United Kingdom,5.04
544065,22424,ENAMEL BREAD BIN CREAM,1,2011-02-15,12.75,14346,United Kingdom,12.75
544070,20867,PINK ROSE FABRIC MIRROR,12,2011-02-15,1.25,15370,United Kingdom,15.0
544071,22988,SOLDIERS EGG CUP ,24,2011-02-15,1.25,16317,United Kingdom,30.0
544094,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,8,2011-02-16,4.15,15810,United Kingdom,33.2
544094,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-02-16,0.85,15810,United Kingdom,10.2
544105,22381,TOY TIDY PINK POLKADOT,5,2011-02-16,2.1,17567,United Kingdom,10.5
544111,22859,EASTER TIN BUNNY BOUQUET,12,2011-02-16,1.65,16126,United Kingdom,19.8
544112,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-02-16,1.25,15039,United Kingdom,5.0
544115,21063,PARTY INVITES JAZZ HEARTS,24,2011-02-16,0.85,12727,France,20.4
544157,22659,LUNCH BOX I LOVE LONDON,12,2011-02-16,1.95,12372,Denmark,23.4
544157,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-02-16,2.25,12372,Denmark,13.5
544177,82580,BATHROOM METAL SIGN,25,2011-02-16,0.55,13001,United Kingdom,13.75
544179,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2011-02-16,0.42,17422,United Kingdom,10.08
544201,84509a,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-02-17,7.46,Unknown,United Kingdom,7.46
544214,20723,STRAWBERRY CHARLOTTE BAG,29,2011-02-17,2.46,Unknown,United Kingdom,71.34
544295,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-17,1.06,14298,United Kingdom,12.72
544302,22433,WATERING CAN GREEN DINOSAUR,6,2011-02-17,1.95,12654,Germany,11.7
544316,21871,SAVE THE PLANET MUG,12,2011-02-17,1.25,16556,United Kingdom,15.0
544323,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,2011-02-17,25.0,Unknown,United Kingdom,25.0
544337,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-02-18,0.85,13425,United Kingdom,8.5
544405,22916,HERB MARKER THYME,3,2011-02-18,0.65,16814,United Kingdom,1.95
544434,23004,TRAVEL CARD WALLET PANTRY,1,2011-02-18,0.83,Unknown,United Kingdom,0.83
544445,22621,TRADITIONAL KNITTING NANCY,10,2011-02-20,1.45,16746,United Kingdom,14.5
544445,15056BL,EDWARDIAN PARASOL BLACK,1,2011-02-20,5.95,16746,United Kingdom,5.95
544449,22567,20 DOLLY PEGS RETROSPOT,2,2011-02-20,1.25,16115,United Kingdom,2.5
544455,22093,MOTORING TISSUE BOX,3,2011-02-20,1.25,13097,United Kingdom,3.75
544457,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-02-20,1.95,14667,United Kingdom,19.5
544460,21705,BAG 500g SWIRLY MARBLES,3,2011-02-20,1.65,16931,United Kingdom,4.949999999999999
544462,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-02-20,2.95,17050,United Kingdom,17.7
544463,22270,HAPPY EASTER HANGING DECORATION,1,2011-02-20,3.75,12988,United Kingdom,3.75
544467,22297,HEART IVORY TRELLIS SMALL,2,2011-02-20,1.25,14502,United Kingdom,2.5
544571,22541,MINI JIGSAW LEAP FROG,24,2011-02-21,0.42,15146,United Kingdom,10.08
544573,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-02-21,8.5,12621,Germany,34.0
C544577,M,Manual,-1,2011-02-21,320.69,12365,Cyprus,-320.69
544586,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,2011-02-21,1.49,17338,United Kingdom,5.96
544596,22971,QUEENS GUARD COFFEE MUG,6,2011-02-21,2.55,16441,United Kingdom,15.3
544598,22893,MINI CAKE STAND T-LIGHT HOLDER,8,2011-02-21,0.83,Unknown,United Kingdom,6.64
544599,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-02-21,2.46,Unknown,United Kingdom,2.46
544660,48138,DOORMAT UNION FLAG,2,2011-02-22,7.95,15078,United Kingdom,15.9
544661,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-02-22,2.1,15303,United Kingdom,25.2
544662,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-02-22,2.95,12845,United Kingdom,2.95
544664,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-02-22,0.85,16045,United Kingdom,10.2
544666,82578,KITCHEN METAL SIGN,9,2011-02-22,0.55,16907,United Kingdom,4.95
544678,72801D,4 SKY BLUE DINNER CANDLES,3,2011-02-22,1.25,13077,United Kingdom,3.75
544684,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2011-02-22,3.29,Unknown,United Kingdom,9.870000000000001
544772,21843,RED RETROSPOT CAKE STAND,1,2011-02-23,20.79,Unknown,United Kingdom,20.79
544774,21454,PAINTED PINK RABBIT ,12,2011-02-23,0.85,17711,United Kingdom,10.2
544790,21240,BLUE POLKADOT CUP,8,2011-02-23,0.85,16940,United Kingdom,6.8
544790,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-02-23,1.95,16940,United Kingdom,11.7
544802,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-02-23,12.75,13149,United Kingdom,25.5
544808,21272,SALLE DE BAIN HOOK,5,2011-02-23,1.25,14562,United Kingdom,6.25
544812,16235,RECYCLED PENCIL WITH RABBIT ERASER,12,2011-02-23,0.42,Unknown,United Kingdom,5.04
544900,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-02-24,2.95,15121,United Kingdom,17.7
544935,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-25,1.69,13870,United Kingdom,13.52
544998,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,2011-02-25,3.75,14470,United Kingdom,3.75
545036,22427,ENAMEL FLOWER JUG CREAM,1,2011-02-25,5.95,14573,United Kingdom,5.95
545039,84508B,STRIPES DESIGN TEDDY,2,2011-02-27,2.55,17243,United Kingdom,5.1
545054,84452,METAL RABBIT LADDER EASTER ,2,2011-02-27,0.85,14472,United Kingdom,1.7
545059,22079,RIBBON REEL HEARTS DESIGN ,1,2011-02-27,1.65,14157,United Kingdom,1.65
545062,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-02-27,2.95,12748,United Kingdom,2.95
545070,84970S,HANGING HEART ZINC T-LIGHT HOLDER,48,2011-02-27,0.85,16493,United Kingdom,40.8
545073,22471,TV DINNER TRAY AIR HOSTESS ,3,2011-02-28,4.95,14036,United Kingdom,14.85
545105,22629,SPACEBOY LUNCH BOX ,24,2011-02-28,1.95,12598,France,46.8
545153,35809A,ENAMEL PINK TEA CONTAINER,3,2011-02-28,2.1,16667,United Kingdom,6.300000000000001
545188,22692,DOORMAT WELCOME TO OUR HOME,1,2011-02-28,7.95,14056,United Kingdom,7.95
542789,21239,PINK  POLKADOT CUP,96,2011-02-01,0.72,17511,United Kingdom,69.12
542794,21801,CHRISTMAS TREE DECORATION WITH BELL,6,2011-02-01,0.42,Unknown,United Kingdom,2.52
542794,DOT,DOTCOM POSTAGE,1,2011-02-01,86.77,Unknown,United Kingdom,86.77
542797,21244,BLUE POLKADOT PLATE ,3,2011-02-01,1.69,17884,United Kingdom,5.07
542862,20996,JAZZ HEARTS ADDRESS BOOK,5,2011-02-01,0.42,14606,United Kingdom,2.1
542867,22147,FELTCRAFT BUTTERFLY HEARTS,4,2011-02-01,1.45,Unknown,United Kingdom,5.8
542870,22664,TOY TIDY DOLLY GIRL DESIGN,5,2011-02-01,2.1,15203,United Kingdom,10.5
542895,21621,VINTAGE UNION JACK BUNTING,2,2011-02-01,8.5,14549,United Kingdom,17.0
542898,21871,SAVE THE PLANET MUG,1,2011-02-01,1.25,16110,United Kingdom,1.25
542898,22083,PAPER CHAIN KIT RETROSPOT,1,2011-02-01,2.95,16110,United Kingdom,2.95
542993,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-02-02,2.95,16156,United Kingdom,17.7
542998,22195,LARGE HEART MEASURING SPOONS,1,2011-02-02,3.29,Unknown,United Kingdom,3.29
543006,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-02-02,2.1,17975,United Kingdom,2.1
543007,47566,PARTY BUNTING,5,2011-02-02,4.65,13894,United Kingdom,23.25
543013,22602,RETROSPOT WOODEN HEART DECORATION,1,2011-02-02,1.63,Unknown,United Kingdom,1.63
543013,17129F,BLUE GLASS GEMS IN BAG,6,2011-02-02,1.63,Unknown,United Kingdom,9.78
543015,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-02-02,8.5,14188,United Kingdom,34.0
