InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
563909,85202,HANGING WOOD AND FELT HEART,5,2011-08-21,0.42,15701,United Kingdom,2.1
563914,22898,CHILDRENS APRON APPLES DESIGN,8,2011-08-21,1.95,12518,Germany,15.6
563917,47566,PARTY BUNTING,3,2011-08-21,4.95,14572,United Kingdom,14.85
563922,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-08-21,1.25,14529,United Kingdom,1.25
563931,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-08-21,1.25,14895,United Kingdom,15.0
563933,22187,GREEN CHRISTMAS TREE CARD HOLDER,3,2011-08-21,4.25,16536,United Kingdom,12.75
564022,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-08-22,0.39,13269,United Kingdom,4.68
564049,21984,PACK OF 12 PINK PAISLEY TISSUES ,2,2011-08-22,0.29,17585,United Kingdom,0.58
564056,47566,PARTY BUNTING,3,2011-08-22,4.95,14387,United Kingdom,14.85
564061,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-08-22,7.95,14505,United Kingdom,7.95
564065,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,2011-08-22,1.25,15150,United Kingdom,15.0
564088,23344,JUMBO BAG 50'S CHRISTMAS ,100,2011-08-23,1.79,17702,United Kingdom,179.0
564141,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,16,2011-08-23,8.49,17841,United Kingdom,135.84
564166,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-08-23,0.42,15089,United Kingdom,5.04
564167,23344,JUMBO BAG 50'S CHRISTMAS ,20,2011-08-23,2.08,17735,United Kingdom,41.6
564168,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-08-23,0.42,16794,United Kingdom,0.84
564221,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2011-08-24,2.46,Unknown,United Kingdom,4.92
564224,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-08-24,1.25,15249,United Kingdom,15.0
564256,22951,60 CAKE CASES DOLLY GIRL DESIGN,6,2011-08-24,0.55,14796,United Kingdom,3.3
564301,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-08-24,1.95,14299,United Kingdom,11.7
564321,22178,VICTORIAN GLASS HANGING T-LIGHT,18,2011-08-24,1.25,15059,United Kingdom,22.5
564321,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-08-24,6.95,15059,United Kingdom,13.9
564324,22100,SKULLS SQUARE TISSUE BOX,72,2011-08-24,0.39,13694,United Kingdom,28.08
564328,22631,CIRCUS PARADE LUNCH BOX ,12,2011-08-24,1.95,12662,Germany,23.4
564335,21982,PACK OF 12 SUKI TISSUES ,1,2011-08-24,0.29,15800,United Kingdom,0.29
564342,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-08-24,1.25,16340,United Kingdom,1.25
564342,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-08-24,1.25,16340,United Kingdom,2.5
564353,21452,TOADSTOOL MONEY BOX,6,2011-08-24,2.95,15764,United Kingdom,17.7
564526,23298,SPOTTY BUNTING,6,2011-08-25,4.95,15805,United Kingdom,29.7
564639,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,2011-08-26,0.85,18036,United Kingdom,3.4
564648,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-08-26,0.39,15641,United Kingdom,4.68
564648,21164,HOME SWEET HOME METAL SIGN ,6,2011-08-26,2.95,15641,United Kingdom,17.7
564722,82582,AREA PATROLLED METAL SIGN,6,2011-08-28,2.1,16456,United Kingdom,12.6
564731,22077,6 RIBBONS RUSTIC CHARM,12,2011-08-28,1.65,16186,United Kingdom,19.8
564733,22384,LUNCH BAG PINK POLKADOT,5,2011-08-28,1.65,17841,United Kingdom,8.25
564734,17107D,FLOWER FAIRY 5 DRAWER LINERS,4,2011-08-28,2.55,12484,Spain,10.2
564740,22767,TRIPLE PHOTO FRAME CORNICE ,1,2011-08-28,9.95,14044,United Kingdom,9.95
564754,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-08-30,5.79,Unknown,United Kingdom,5.79
564754,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-08-30,0.83,Unknown,United Kingdom,0.83
564757,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-08-30,16.63,Unknown,United Kingdom,33.26
564758,22501,PICNIC BASKET WICKER LARGE,1,2011-08-30,20.79,Unknown,United Kingdom,20.79
564758,22877,NUMBER TILE COTTAGE GARDEN 9,1,2011-08-30,4.13,Unknown,United Kingdom,4.13
564817,22701,PINK DOG BOWL,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564818,22037,ROBOT BIRTHDAY CARD,1,2011-08-30,0.83,Unknown,United Kingdom,0.83
564818,22197,POPCORN HOLDER,2,2011-08-30,1.63,Unknown,United Kingdom,3.26
564820,22607,WOODEN ROUNDERS GARDEN SET ,1,2011-08-30,16.63,Unknown,United Kingdom,16.63
564825,DCGSSGIRL,GIRLS PARTY BAG,1,2011-08-30,3.29,Unknown,United Kingdom,3.29
564835,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564835,22080,RIBBON REEL POLKADOTS ,2,2011-08-30,3.29,Unknown,United Kingdom,6.58
564838,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564840,90214D,"""LETTER """"D"""" BLING KEY RING""",1,2011-08-30,0.83,Unknown,United Kingdom,0.83
564841,22356,CHARLOTTE BAG PINK POLKADOT,13,2011-08-30,2.46,Unknown,United Kingdom,31.98
564850,35819B,"ACRYLIC HANGING JEWEL,BLUE",10,2011-08-30,0.38,17298,United Kingdom,3.8
564856,23094,LE GRAND TRAY CHIC SET,3,2011-08-31,12.5,12477,Germany,37.5
564962,23228,FILIGREE HEART BIRD WHITE ,8,2011-08-31,1.25,17777,United Kingdom,10.0
564974,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-08-31,16.63,Unknown,United Kingdom,16.63
565014,23203,JUMBO BAG VINTAGE DOILY ,100,2011-08-31,1.79,16180,United Kingdom,179.0
C565044,23215,JINGLE BELL HEART ANTIQUE SILVER,-120,2011-08-31,1.79,12931,United Kingdom,-214.8
562850,20713,JUMBO BAG OWLS,100,2011-08-10,1.79,14680,United Kingdom,179.0
562908,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,32,2011-08-10,2.55,16839,United Kingdom,81.6
562923,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-08-10,1.69,16996,United Kingdom,67.6
562931,37500,TEA TIME TEAPOT IN GIFT BOX,1,2011-08-10,4.95,14030,United Kingdom,4.95
562934,20725,LUNCH BAG RED RETROSPOT,1,2011-08-10,4.13,Unknown,United Kingdom,4.13
562934,DOT,DOTCOM POSTAGE,1,2011-08-10,195.62,Unknown,United Kingdom,195.62
562955,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,2,2011-08-11,2.46,Unknown,United Kingdom,4.92
562955,22024,RAINY LADIES BIRTHDAY CARD,1,2011-08-11,0.83,Unknown,United Kingdom,0.83
562968,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11,1.65,14291,United Kingdom,16.5
562984,21981,PACK OF 12 WOODLAND TISSUES ,12,2011-08-11,0.29,17841,United Kingdom,3.48
563017,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-08-11,3.75,13198,United Kingdom,15.0
563035,23322,LARGE WHITE HEART OF WICKER,3,2011-08-11,2.95,17790,United Kingdom,8.850000000000001
563061,23312,VINTAGE CHRISTMAS GIFT SACK,8,2011-08-11,4.15,13588,United Kingdom,33.2
563089,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-08-11,3.75,15469,United Kingdom,15.0
563100,22621,TRADITIONAL KNITTING NANCY,12,2011-08-12,1.65,12381,Norway,19.8
563161,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,12,2011-08-12,1.25,14790,United Kingdom,15.0
563196,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-08-12,2.55,14406,United Kingdom,15.3
563201,23034,DRAWER KNOB CERAMIC BLACK,4,2011-08-14,1.45,13838,United Kingdom,5.8
563206,23068,ALUMINIUM STAMPED HEART,8,2011-08-14,2.49,17613,United Kingdom,19.92
563213,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-08-14,2.08,16115,United Kingdom,4.16
563216,23144,ZINC T-LIGHT HOLDER STARS SMALL,2,2011-08-14,0.83,17841,United Kingdom,1.66
563237,22096,PINK PAISLEY SQUARE TISSUE BOX ,36,2011-08-15,0.39,14321,United Kingdom,14.04
563241,22383,LUNCH BAG SUKI DESIGN ,30,2011-08-15,1.65,12758,Portugal,49.5
563333,23110,PARISIENNE KEY CABINET ,1,2011-08-15,5.75,15996,United Kingdom,5.75
563351,23012,GLASS APOTHECARY BOTTLE PERFUME,11,2011-08-15,3.95,16902,United Kingdom,43.45
563353,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-08-15,4.15,15480,Malta,16.6
563355,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-15,0.55,14156,EIRE,13.2
563374,15036,ASSORTED COLOURS SILK FAN,12,2011-08-16,0.83,13953,United Kingdom,9.959999999999999
563384,90098,NECKLACE+BRACELET PINK BUTTERFLY,1,2011-08-16,2.55,17315,United Kingdom,2.55
563404,22629,SPACEBOY LUNCH BOX ,12,2011-08-16,1.95,16303,United Kingdom,23.4
563432,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-16,1.25,16713,United Kingdom,15.0
563444,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-16,12.75,16033,United Kingdom,12.75
563508,22605,WOODEN CROQUET GARDEN SET,1,2011-08-17,14.95,16133,United Kingdom,14.95
563522,16238,PARTY TIME PENCIL ERASERS,28,2011-08-17,0.21,17975,United Kingdom,5.88
563533,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-08-17,0.65,16241,United Kingdom,0.65
563546,85099B,JUMBO BAG RED RETROSPOT,2,2011-08-17,2.08,16729,United Kingdom,4.16
563547,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-08-17,4.95,Unknown,EIRE,14.85
563557,23079,TOADSTOOL BEDSIDE LIGHT ,4,2011-08-17,8.95,15786,United Kingdom,35.8
563557,22949,36 DOILIES DOLLY GIRL,12,2011-08-17,1.45,15786,United Kingdom,17.4
563558,84509C,SET OF 4 POLKADOT PLACEMATS ,4,2011-08-17,3.75,14156,EIRE,15.0
563571,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2011-08-17,5.95,15541,United Kingdom,5.95
563571,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-08-17,2.08,15541,United Kingdom,2.08
563572,22491,PACK OF 12 COLOURED PENCILS,3,2011-08-17,0.85,16734,United Kingdom,2.55
563613,22609,PENS ASSORTED SPACEBALL,36,2011-08-18,0.19,12688,Israel,6.84
563615,20719,WOODLAND CHARLOTTE BAG,10,2011-08-18,0.85,16945,United Kingdom,8.5
563619,84050,PINK HEART SHAPE EGG FRYING PAN,6,2011-08-18,1.65,12839,United Kingdom,9.899999999999999
563662,21251,DINOSAUR HEIGHT CHART STICKER SET,6,2011-08-18,2.95,12729,France,17.7
563705,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-08-18,0.42,17736,United Kingdom,5.04
563709,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-08-18,4.95,15472,United Kingdom,4.95
563722,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,2011-08-18,1.65,17720,United Kingdom,19.8
563730,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2011-08-18,2.1,14221,United Kingdom,12.6
563754,22037,ROBOT BIRTHDAY CARD,12,2011-08-19,0.42,15396,United Kingdom,5.04
563808,22716,CARD CIRCUS PARADE,12,2011-08-19,0.42,12626,Germany,5.04
563890,23333,IVORY WICKER HEART MEDIUM,6,2011-08-19,1.25,15862,United Kingdom,7.5
563892,22896,PEG BAG APPLES DESIGN,1,2011-08-19,2.55,16330,United Kingdom,2.55
C563899,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-08-21,3.75,17097,Spain,-3.75
563909,23112,PARISIENNE CURIO CABINET,1,2011-08-21,7.5,15701,United Kingdom,7.5
563911,22631,CIRCUS PARADE LUNCH BOX ,12,2011-08-21,1.95,16265,United Kingdom,23.4
563917,21992,VINTAGE PAISLEY STATIONERY SET,2,2011-08-21,1.25,14572,United Kingdom,2.5
563925,22191,IVORY DINER WALL CLOCK,1,2011-08-21,8.5,13610,United Kingdom,8.5
563931,21539,RED RETROSPOT BUTTER DISH,3,2011-08-21,4.95,14895,United Kingdom,14.85
563952,22386,JUMBO BAG PINK POLKADOT,8,2011-08-22,2.08,15572,United Kingdom,16.64
564020,23199,JUMBO BAG APPLES,10,2011-08-22,2.08,13971,United Kingdom,20.8
564042,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-08-22,3.75,15443,United Kingdom,3.75
564042,82551,LAUNDRY 15C METAL SIGN,4,2011-08-22,1.45,15443,United Kingdom,5.8
564054,22030,SWALLOWS GREETING CARD,408,2011-08-22,0.36,17857,United Kingdom,146.88
564057,22627,MINT KITCHEN SCALES,2,2011-08-22,8.5,15296,United Kingdom,17.0
564058,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-08-22,1.65,17676,United Kingdom,33.0
564060,22090,PAPER BUNTING RETROSPOT,2,2011-08-22,2.95,17073,United Kingdom,5.9
564060,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2011-08-22,1.65,17073,United Kingdom,4.949999999999999
564066,22029,SPACEBOY BIRTHDAY CARD,12,2011-08-22,0.42,17703,United Kingdom,5.04
563704,37342,,-66,2011-08-18,0.0,Unknown,United Kingdom,0.0
564088,20725,LUNCH BAG RED RETROSPOT,10,2011-08-23,1.65,17702,United Kingdom,16.5
564092,22727,ALARM CLOCK BAKELIKE RED ,4,2011-08-23,3.75,13767,United Kingdom,15.0
564146,22632,HAND WARMER RED RETROSPOT,48,2011-08-23,2.1,15838,United Kingdom,100.8
564161,85230A,OPIUM SCENTED VOTIVE CANDLE,72,2011-08-23,0.29,14523,United Kingdom,20.88
564168,22295,HEART FILIGREE DOVE LARGE,3,2011-08-23,1.65,16794,United Kingdom,4.949999999999999
564174,47566,PARTY BUNTING,4,2011-08-23,4.95,14191,United Kingdom,19.8
564181,22384,LUNCH BAG PINK POLKADOT,10,2011-08-23,1.65,13862,United Kingdom,16.5
564188,84843,WHITE SOAP RACK WITH 2 BOTTLES,1,2011-08-23,5.95,13140,United Kingdom,5.95
564197,22988,SOLDIERS EGG CUP ,60,2011-08-23,1.25,13425,United Kingdom,75.0
564199,85049G,CHOCOLATE BOX RIBBONS ,2,2011-08-23,1.25,13263,United Kingdom,2.5
564221,20828,GLITTER BUTTERFLY CLIPS,2,2011-08-24,4.96,Unknown,United Kingdom,9.92
564300,22984,CARD GINGHAM ROSE ,12,2011-08-24,0.42,16723,United Kingdom,5.04
564301,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-08-24,1.25,14299,United Kingdom,15.0
564316,23346,SPACEBOY BEAKER,12,2011-08-24,1.25,13985,United Kingdom,15.0
564330,22897,OVEN MITT APPLES DESIGN,7,2011-08-24,1.45,13411,United Kingdom,10.15
564335,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2011-08-24,0.85,15800,United Kingdom,5.1
564346,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-24,1.65,15727,United Kingdom,16.5
564373,22698,PINK REGENCY TEACUP AND SAUCER,12,2011-08-25,2.95,15290,United Kingdom,35.40000000000001
564375,21519,GIN & TONIC DIET GREETING CARD ,12,2011-08-25,0.42,13078,United Kingdom,5.04
564377,20934,SET/3 POT PLANT CANDLES,2,2011-08-25,5.45,15263,United Kingdom,10.9
C564488,23087,ZINC  HEART T-LIGHT HOLDER,-15,2011-08-25,1.25,16859,United Kingdom,-18.75
564489,20728,LUNCH BAG CARS BLUE,10,2011-08-25,1.65,15950,United Kingdom,16.5
564503,21786,POLKADOT RAIN HAT ,24,2011-08-25,0.42,13971,United Kingdom,10.08
564510,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-08-25,1.45,14194,United Kingdom,17.4
564534,22456,NATURAL SLATE CHALKBOARD LARGE ,2,2011-08-25,4.95,12748,United Kingdom,9.9
564552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-08-25,2.95,16670,United Kingdom,17.7
564552,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-08-25,1.45,16670,United Kingdom,17.4
564632,23111,PARISIENNE SEWING BOX,1,2011-08-26,12.5,16556,United Kingdom,12.5
564660,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-08-26,1.45,15074,United Kingdom,17.4
564719,23233,WRAP POPPIES  DESIGN,25,2011-08-28,0.42,15325,United Kingdom,10.5
564724,47559B,TEA TIME OVEN GLOVE,4,2011-08-28,1.25,15555,United Kingdom,5.0
564727,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-08-28,2.95,16686,United Kingdom,5.9
564734,47559B,TEA TIME OVEN GLOVE,3,2011-08-28,1.25,12484,Spain,3.75
564738,23356,LOVE HOT WATER BOTTLE,3,2011-08-28,5.95,16816,United Kingdom,17.85
564742,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-08-28,2.08,17346,United Kingdom,20.8
564742,23209,LUNCH BAG VINTAGE DOILY ,2,2011-08-28,1.65,17346,United Kingdom,3.3
564743,21900,"KEY FOB , SHED",2,2011-08-28,0.65,14606,United Kingdom,1.3
564752,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,2011-08-30,3.75,16126,United Kingdom,60.0
564754,23089,GLASS BON BON JAR,3,2011-08-30,3.29,Unknown,United Kingdom,9.870000000000001
564754,23203,JUMBO BAG VINTAGE DOILY ,2,2011-08-30,4.13,Unknown,United Kingdom,8.26
564754,17003,BROCADE RING PURSE ,2,2011-08-30,0.63,Unknown,United Kingdom,1.26
564757,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564758,22567,20 DOLLY PEGS RETROSPOT,1,2011-08-30,2.92,Unknown,United Kingdom,2.92
564758,85099F,JUMBO BAG STRAWBERRY,3,2011-08-30,4.13,Unknown,United Kingdom,12.39
564760,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,2011-08-30,0.83,Unknown,United Kingdom,3.32
564817,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,2011-08-30,7.46,Unknown,United Kingdom,7.46
564818,21874,GIN AND TONIC MUG,1,2011-08-30,3.29,Unknown,United Kingdom,3.29
564818,23330,DECORATIVE WICKER HEART MEDIUM,2,2011-08-30,2.46,Unknown,United Kingdom,4.92
564835,22654,DELUXE SEWING KIT ,1,2011-08-30,11.63,Unknown,United Kingdom,11.63
564837,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-08-30,13.29,Unknown,United Kingdom,26.58
564838,21934,SKULL SHOULDER BAG,1,2011-08-30,1.63,Unknown,United Kingdom,1.63
564866,21394,RED POLKADOT BEAKER ,6,2011-08-31,0.39,14660,United Kingdom,2.34
564957,23298,SPOTTY BUNTING,6,2011-08-31,4.95,15260,United Kingdom,29.7
564974,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2011-08-31,7.46,Unknown,United Kingdom,7.46
562852,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-10,2.95,13050,United Kingdom,17.7
562878,23330,DECORATIVE WICKER HEART MEDIUM,2,2011-08-10,1.25,16241,United Kingdom,2.5
562926,22684,FRENCH BLUE METAL DOOR SIGN 9,10,2011-08-10,1.25,17512,United Kingdom,12.5
562928,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-08-10,0.29,15494,United Kingdom,27.84
562928,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-08-10,2.1,15494,United Kingdom,12.6
562933,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-08-10,3.29,Unknown,United Kingdom,3.29
562934,85066,CREAM SWEETHEART MINI CHEST,1,2011-08-10,24.96,Unknown,United Kingdom,24.96
562949,15056N,EDWARDIAN PARASOL NATURAL,3,2011-08-11,5.95,14346,United Kingdom,17.85
562955,20685,DOORMAT RED RETROSPOT,7,2011-08-11,16.63,Unknown,United Kingdom,116.41
562955,21172,PARTY METAL SIGN ,5,2011-08-11,4.13,Unknown,United Kingdom,20.65
562955,22424,ENAMEL BREAD BIN CREAM,1,2011-08-11,24.96,Unknown,United Kingdom,24.96
563015,46000M,POLYESTER FILLER PAD 45x45cm,160,2011-08-11,0.0,Unknown,United Kingdom,0.0
563029,21494,ROTATING LEAVES T-LIGHT HOLDER,48,2011-08-11,1.25,18093,United Kingdom,60.0
563034,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-08-11,7.5,17644,United Kingdom,15.0
563093,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-08-11,5.79,Unknown,United Kingdom,11.58
563172,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-12,1.65,12399,Belgium,26.4
563184,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-08-12,2.55,17516,United Kingdom,10.2
563193,23206,LUNCH BAG APPLE DESIGN,1,2011-08-12,4.13,Unknown,United Kingdom,4.13
563195,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2011-08-12,7.46,Unknown,United Kingdom,29.84
563195,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-08-12,10.79,Unknown,United Kingdom,10.79
563206,23202,JUMBO BAG VINTAGE LEAF,3,2011-08-14,2.08,17613,United Kingdom,6.24
563209,22587,FELTCRAFT HAIRBAND RED AND BLUE,8,2011-08-14,0.85,13527,United Kingdom,6.8
563234,23292,SPACEBOY CHILDRENS CUP,8,2011-08-15,1.25,13621,United Kingdom,10.0
563253,23203,JUMBO BAG VINTAGE DOILY ,20,2011-08-15,2.08,15218,United Kingdom,41.6
563288,47367B,PAIR PADDED HANGERS PINK CHECK,4,2011-08-15,3.75,12656,France,15.0
563367,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-08-16,3.75,16133,United Kingdom,15.0
563450,48184,DOORMAT ENGLISH ROSE ,6,2011-08-16,7.95,16523,United Kingdom,47.7
563500,21907,I'M ON HOLIDAY METAL SIGN,6,2011-08-16,2.1,15856,United Kingdom,12.6
563503,21114,LAVENDER SCENTED FABRIC HEART,10,2011-08-17,1.25,16488,United Kingdom,12.5
563532,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,120,2011-08-17,0.42,17511,United Kingdom,50.4
C563537,M,Manual,-1,2011-08-17,793.32,Unknown,United Kingdom,-793.32
563549,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,2011-08-17,2.46,Unknown,United Kingdom,2.46
563557,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-08-17,0.83,15786,United Kingdom,9.959999999999999
563557,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2011-08-17,0.42,15786,United Kingdom,10.08
563560,22464,HANGING METAL HEART LANTERN,48,2011-08-17,1.45,12971,United Kingdom,69.6
563565,21390,FILIGRIS HEART WITH BUTTERFLY,4,2011-08-17,1.25,17338,United Kingdom,5.0
563565,23153,ZINC SWEETHEART WIRE LETTER RACK,2,2011-08-17,3.75,17338,United Kingdom,7.5
563571,22994,TRAVEL CARD WALLET RETROSPOT,2,2011-08-17,0.42,15541,United Kingdom,0.84
563580,22534,MAGIC DRAWING SLATE SPACEBOY ,1,2011-08-17,0.42,16706,United Kingdom,0.42
563580,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-08-17,5.95,16706,United Kingdom,5.95
563584,23203,JUMBO BAG DOILEY PATTERNS,20,2011-08-17,2.08,15122,United Kingdom,41.6
563613,22180,RETROSPOT LAMP,2,2011-08-18,9.95,12688,Israel,19.9
563614,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,48,2011-08-18,3.39,12415,Australia,162.72
563691,23158,SET OF 5 LUCKY CAT MAGNETS ,6,2011-08-18,2.08,13668,United Kingdom,12.48
563698,84997D,CHILDRENS CUTLERY POLKADOT PINK,3,2011-08-18,4.15,14667,United Kingdom,12.45
563703,20983,12 PENCILS TALL TUBE RED RETROSPOT,6,2011-08-18,0.85,13273,United Kingdom,5.1
563706,22816,CARD MOTORBIKE SANTA,12,2011-08-18,0.42,14189,United Kingdom,5.04
563709,22080,RIBBON REEL POLKADOTS ,1,2011-08-18,1.65,15472,United Kingdom,1.65
563714,22553,PLASTERS IN TIN SKULLS,12,2011-08-18,1.65,14565,United Kingdom,19.8
563753,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-08-19,1.25,12513,France,30.0
563834,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,48,2011-08-19,0.39,14401,United Kingdom,18.72
563839,21418,STARFISH SOAP DISH,6,2011-08-19,2.55,16828,United Kingdom,15.3
563847,23298,SPOTTY BUNTING,6,2011-08-19,4.95,16139,United Kingdom,29.7
563924,22692,DOORMAT WELCOME TO OUR HOME,1,2011-08-21,7.95,15984,United Kingdom,7.95
563928,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2011-08-21,2.08,17059,United Kingdom,6.24
563935,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-08-21,2.95,15547,United Kingdom,8.850000000000001
563939,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,2011-08-22,1.25,14959,United Kingdom,15.0
563944,23203,JUMBO BAG VINTAGE DOILY ,40,2011-08-22,2.08,17581,United Kingdom,83.2
564044,85049C,ROMANTIC PINKS RIBBONS ,1,2011-08-22,1.25,16952,United Kingdom,1.25
564049,21905,MORE BUTTER METAL SIGN ,2,2011-08-22,0.79,17585,United Kingdom,1.58
563106,21658,,3,2011-08-12,0.0,Unknown,United Kingdom,0.0
564091,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-08-23,0.42,15804,United Kingdom,5.04
564093,23142,IVORY WIRE KITCHEN ORGANISER,1,2011-08-23,10.4,14930,Channel Islands,10.4
564150,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-08-23,0.85,14936,Channel Islands,10.2
564169,22956,36 FOIL HEART CAKE CASES,144,2011-08-23,2.1,14646,Netherlands,302.4
564184,22178,VICTORIAN GLASS HANGING T-LIGHT,48,2011-08-23,1.25,Unknown,EIRE,60.0
564186,23213,STAR WREATH DECORATION WITH BELL,12,2011-08-23,1.25,15755,United Kingdom,15.0
564190,23298,SPOTTY BUNTING,3,2011-08-23,4.95,16143,United Kingdom,14.85
564221,22196,SMALL HEART MEASURING SPOONS,2,2011-08-24,1.63,Unknown,United Kingdom,3.26
564221,20685,DOORMAT RED RETROSPOT,2,2011-08-24,16.63,Unknown,United Kingdom,33.26
564228,22492,MINI PAINT SET VINTAGE ,36,2011-08-24,0.65,13743,United Kingdom,23.4
564230,22729,ALARM CLOCK BAKELIKE ORANGE,3,2011-08-24,8.29,Unknown,United Kingdom,24.87
564256,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,2011-08-24,0.38,14796,United Kingdom,4.56
564315,22715,CARD WEDDING DAY,12,2011-08-24,0.42,14730,United Kingdom,5.04
564315,23290,SPACEBOY CHILDRENS BOWL,5,2011-08-24,1.25,14730,United Kingdom,6.25
564316,22379,RECYCLING BAG RETROSPOT ,10,2011-08-24,2.1,13985,United Kingdom,21.0
